s_m,s_meas_m,R_kN,q_kPa,q_over_qVesic,ds_mm,wall_s
0.149275,0.149275,9117.38658,2279.34665,3.57557274,0.1,10689.1919
0.149375,0.149375,9120.8199,2280.20498,3.57691919,0.1,10699.5711
0.149475,0.149475,9124.25309,2281.06327,3.57826559,0.1,10712.7627
0.149575,0.149575,9127.68381,2281.92095,3.57961102,0.2,10723.2183
0.149775,0.149775,9134.53443,2283.63361,3.58229763,0.2,10736.781
0.149975,0.149975,9141.37664,2285.34416,3.58498094,0.2,10753.0412
0.150175,0.150175,9148.21333,2287.05333,3.58766209,0.2,10767.4854
0.150275,0.150275,9151.63188,2287.90797,3.58900275,0.1,10820.765
0.150375,0.150375,9155.04986,2288.76246,3.59034318,0.1,10832.48
0.150475,0.150475,9158.46574,2289.61644,3.59168279,0.1,10844.9933
0.150575,0.150575,9161.8809,2290.47023,3.59302212,0.1,10857.8678
0.150675,0.150675,9165.29566,2291.32392,3.59436128,0.2,10869.0625
0.150775,0.150775,9168.70973,2292.17743,3.59570018,0.1,10917.8661
0.150875,0.150875,9172.12226,2293.03056,3.59703848,0.1,10928.8506
0.150975,0.150975,9175.53428,2293.88357,3.59837657,0.1,10940.8865
0.151075,0.151075,9178.94555,2294.73639,3.59971437,0.1,10953.0372
0.151175,0.151175,9182.35774,2295.58944,3.60105253,0.2,10965.0505
0.151375,0.151375,9189.16448,2297.29112,3.60372194,0.2,10978.3055
0.151475,0.151475,9192.56727,2298.14182,3.60505641,0.1,11028.1299
0.151575,0.151575,9195.96933,2298.99233,3.6063906,0.1,11041.123
0.151675,0.151675,9199.36865,2299.84216,3.60772372,0.1,11053.3405
0.151775,0.151775,9202.76803,2300.69201,3.60905685,0.1,11064.6805
0.151875,0.151875,9206.16498,2301.54124,3.61038904,0.2,11076.9176
0.151975,0.151975,9209.55981,2302.38995,3.61172039,0.1,11127.5429
0.152075,0.152075,9212.95483,2303.23871,3.61305182,0.1,11138.4369
0.152175,0.152175,9216.35007,2304.08752,3.61438333,0.1,11151.8849
0.152275,0.152275,9219.74559,2304.9364,3.61571496,0.1,11165.3729
0.152375,0.152375,9223.14046,2305.78511,3.61704633,0.2,11179.5338
0.152575,0.152575,9229.92258,2307.48064,3.61970607,0.2,11192.8362
0.152675,0.152675,9233.31575,2308.32894,3.62103678,0.1,11244.7151
0.152775,0.152775,9236.70692,2309.17673,3.6223667,0.1,11256.9668
0.152875,0.152875,9240.09768,2310.02442,3.62369645,0.1,11271.9212
0.152975,0.152975,9243.48756,2310.87189,3.62502587,0.1,11284.0993
0.153075,0.153075,9246.87632,2311.71908,3.62635484,0.2,11296.7377
0.153175,0.153175,9250.26391,2312.56598,3.62768335,0.1,11346.0919
0.153275,0.153275,9253.64923,2313.41231,3.62901097,0.1,11360.3747
0.153375,0.153375,9257.03479,2314.2587,3.63033869,0.1,11371.5849
0.153475,0.153475,9260.41985,2315.10496,3.63166621,0.1,11385.0326
0.153575,0.153575,9263.80473,2315.95118,3.63299367,0.2,11396.3028
0.153675,0.153675,9267.18797,2316.79699,3.63432047,0.1,11445.3369
0.153775,0.153775,9270.57094,2317.64274,3.63564717,0.1,11455.2394
0.153875,0.153875,9273.94944,2318.48736,3.63697212,0.1,11468.7493
0.153975,0.153975,9277.32766,2319.33191,3.63829696,0.1,11481.158
0.154075,0.154075,9280.70469,2320.17617,3.63962134,0.2,11491.5327
0.154275,0.154275,9287.45413,2321.86353,3.64226827,0.2,11507.6301
0.154475,0.154475,9294.1996,2323.5499,3.64491365,0.2,11519.642
0.154675,0.154675,9300.94078,2325.2352,3.64755734,0.2,11533.4814
0.154875,0.154875,9307.67955,2326.91989,3.65020009,0.2,11546.2482
0.154975,0.154975,9311.05144,2327.76286,3.65152245,0.1,11596.7836
0.155075,0.155075,9314.42225,2328.60556,3.65284438,0.1,11609.6762
0.155175,0.155175,9317.79086,2329.44771,3.65416545,0.1,11622.5866
0.155275,0.155275,9321.15921,2330.2898,3.65548642,0.1,11634.8505
0.155375,0.155375,9324.52613,2331.13153,3.65680683,0.2,11647.5944
0.155475,0.155475,9327.89172,2331.97293,3.65812671,0.1,11683.7768
0.155575,0.155575,9331.25626,2332.81407,3.65944619,0.1,11695.8106
0.155675,0.155675,9334.61269,2333.65317,3.66076248,0.1,11707.8018
0.155775,0.155775,9337.96807,2334.49202,3.66207836,0.1,11720.0725
0.155875,0.155875,9341.32305,2335.33076,3.66339409,0.2,11731.3159
0.155975,0.155975,9344.67659,2336.16915,3.66470925,0.1,11778.9276
0.156075,0.156075,9348.03019,2337.00755,3.66602443,0.1,11791.6925
0.156175,0.156175,9351.38228,2337.84557,3.66733902,0.1,11804.7801
0.156275,0.156275,9354.73312,2338.68328,3.66865312,0.1,11817.8839
0.156375,0.156375,9358.0839,2339.52097,3.6699672,0.2,11832.1654
0.156575,0.156575,9364.77985,2341.19496,3.67259316,0.2,11847.4988
0.156775,0.156775,9371.47131,2342.86783,3.67521735,0.2,11861.418
0.156875,0.156875,9374.81835,2343.70459,3.67652996,0.1,11913.6323
0.156975,0.156975,9378.16573,2344.54143,3.67784271,0.1,11925.5723
0.157075,0.157075,9381.51152,2345.37788,3.67915483,0.1,11939.4106
0.157175,0.157175,9384.85564,2346.21391,3.6804663,0.1,11952.7123
0.157275,0.157275,9388.20083,2347.05021,3.68177818,0.2,11965.6502
0.157375,0.157375,9391.54538,2347.88634,3.68308982,0.1,12018.312
0.157475,0.157475,9394.88894,2348.72223,3.68440106,0.1,12033.8654
0.157575,0.157575,9398.23057,2349.55764,3.68571156,0.1,12045.7898
0.157675,0.157675,9401.57094,2350.39273,3.68702155,0.1,12058.8418
0.157775,0.157775,9404.91081,2351.2277,3.68833135,0.2,12070.9575
0.157875,0.157875,9408.24391,2352.06098,3.68963849,0.1,12107.4266
0.157975,0.157975,9411.56431,2352.89108,3.69094066,0.1,12120.3123
0.158075,0.158075,9414.88229,2353.72057,3.69224187,0.1,12130.4732
0.158175,0.158175,9418.19979,2354.54995,3.6935429,0.1,12143.2702
0.158275,0.158275,9421.51707,2355.37927,3.69484384,0.2,12155.9968
0.158375,0.158375,9424.83306,2356.20827,3.69614427,0.1,12209.4304
0.158475,0.158475,9428.14819,2357.03705,3.69744437,0.1,12221.4995
0.158575,0.158575,9431.46323,2357.86581,3.69874443,0.1,12234.0456
0.158675,0.158675,9434.77656,2358.69414,3.70004382,0.1,12246.8262
0.158775,0.158775,9438.09007,2359.52252,3.70134328,0.2,12259.7233
0.158875,0.158875,9441.4037,2360.35093,3.70264279,0.1,12310.5564
0.158975,0.158975,9444.7167,2361.17918,3.70394206,0.1,12322.6068
0.159075,0.159075,9448.02644,2362.00661,3.70524004,0.1,12335.1775
0.159175,0.159175,9451.33621,2362.83405,3.70653803,0.1,12348.7429
0.159275,0.159275,9454.64361,2363.6609,3.7078351,0.2,12360.7419
0.159375,0.159375,9457.94922,2364.48731,3.70913147,0.1,12411.1916
0.159475,0.159475,9461.25444,2365.31361,3.71042767,0.1,12425.1435
0.159575,0.159575,9464.55936,2366.13984,3.71172377,0.1,12437.0824
0.159675,0.159675,9467.85985,2366.96496,3.71301812,0.1,12449.9314
0.159775,0.159775,9471.15928,2367.78982,3.71431206,0.2,12460.9406
0.159975,0.159975,9477.75286,2369.43821,3.71689787,0.2,12474.3283
0.160175,0.160175,9484.34262,2371.08565,3.71948218,0.2,12488.252
0.160275,0.160275,9487.63911,2371.90978,3.72077497,0.1,12539.5032
0.160375,0.160375,9490.93111,2372.73278,3.722066,0.1,12552.2361
0.160475,0.160475,9494.2221,2373.55552,3.72335663,0.1,12565.8456
0.160575,0.160575,9497.51282,2374.3782,3.72464715,0.1,12579.8197
0.160675,0.160675,9500.804,2375.201,3.72593786,0.2,12593.2284
0.160775,0.160775,9504.09393,2376.02348,3.72722807,0.1,12644.7609
0.160875,0.160875,9507.38351,2376.84588,3.72851815,0.1,12657.8107
0.160975,0.160975,9510.67267,2377.66817,3.72980806,0.1,12668.3638
0.161075,0.161075,9513.9615,2378.49037,3.73109784,0.1,12681.4595
0.161175,0.161175,9517.25066,2379.31266,3.73238776,0.2,12695.8509
0.161275,0.161275,9520.53835,2380.13459,3.73367709,0.1,12748.113
0.161375,0.161375,9523.82486,2380.95622,3.73496597,0.1,12761.2639
0.161475,0.161475,9527.11089,2381.77772,3.73625465,0.1,12774.2178
0.161575,0.161575,9530.39676,2382.59919,3.73754327,0.1,12789.104
0.161675,0.161675,9533.6825,2383.42062,3.73883184,0.2,12801.5644
0.161775,0.161775,9536.96763,2384.24191,3.74012018,0.1,12853.9935
0.161875,0.161875,9540.25034,2385.06259,3.74140756,0.1,12867.785
0.161975,0.161975,9543.53395,2385.88349,3.7426953,0.1,12879.7587
0.162075,0.162075,9546.81519,2386.7038,3.7439821,0.1,12892.7978
0.162175,0.162175,9550.09456,2387.52364,3.74526817,0.2,12906.5414
0.162275,0.162275,9553.3701,2388.34252,3.74655275,0.1,12959.3937
0.162375,0.162375,9556.64332,2389.16083,3.74783641,0.1,12972.4253
0.162475,0.162475,9559.91442,2389.9786,3.74911924,0.1,12986.5538
0.162575,0.162575,9563.18444,2390.79611,3.75040164,0.1,12999.658
0.162675,0.162675,9566.45079,2391.6127,3.75168261,0.2,13011.6519
0.162775,0.162775,9569.70695,2392.42674,3.75295958,0.1,13066.3172
0.162875,0.162875,9572.9619,2393.24047,3.75423608,0.1,13078.2663
0.162975,0.162975,9576.21647,2394.05412,3.75551242,0.1,13090.3801
0.163075,0.163075,9579.47062,2394.86765,3.75678861,0.1,13102.4398
0.163175,0.163175,9582.72257,2395.68064,3.75806393,0.2,13116.341
0.163275,0.163275,9585.97371,2396.49343,3.75933893,0.1,13166.1043
0.163375,0.163375,9589.22372,2397.30593,3.76061349,0.1,13177.021
0.163475,0.163475,9592.47383,2398.11846,3.76188809,0.1,13191.7909
0.163575,0.163575,9595.72363,2398.93091,3.76316256,0.1,13208.531
0.163675,0.163675,9598.97216,2399.74304,3.76443654,0.2,13222.5901
0.163775,0.163775,9602.22037,2400.55509,3.7657104,0.1,13274.1244
0.163875,0.163875,9605.46818,2401.36705,3.76698409,0.1,13286.7358
0.163975,0.163975,9608.71515,2402.17879,3.76825746,0.1,13299.1477
0.164075,0.164075,9611.9613,2402.99032,3.7695305,0.1,13312.0992
0.164175,0.164175,9615.20718,2403.80179,3.77080344,0.2,13326.0855
0.164275,0.164275,9618.45254,2404.61314,3.77207618,0.1,13374.5034
0.164375,0.164375,9621.69742,2405.42435,3.77334873,0.1,13387.389
0.164475,0.164475,9624.94059,2406.23515,3.7746206,0.1,13401.3607
0.164575,0.164575,9628.18288,2407.04572,3.77589213,0.1,13414.0558
0.164675,0.164675,9631.42501,2407.85625,3.7771636,0.2,13425.2738
0.164875,0.164875,9637.90048,2409.47512,3.77970309,0.2,13439.0774
0.164975,0.164975,9641.13829,2410.28457,3.78097287,0.1,13462.9183
0.165075,0.165075,9644.37436,2411.09359,3.78224196,0.1,13477.051
0.165175,0.165175,9647.60872,2411.90218,3.78351038,0.1,13493.1972
0.165275,0.165275,9650.84164,2412.71041,3.78477824,0.1,13507.1365
0.165375,0.165375,9654.07467,2413.51867,3.78604614,0.2,13521.7182
0.165575,0.165575,9660.53559,2415.1339,3.78857992,0.2,13536.1678
0.165675,0.165675,9663.76758,2415.94189,3.78984741,0.1,13589.0456
0.165775,0.165775,9666.99872,2416.74968,3.79111457,0.1,13603.127
0.165875,0.165875,9670.22873,2417.55718,3.79238129,0.1,13617.7876
0.165975,0.165975,9673.45675,2418.36419,3.79364722,0.1,13631.744
0.166075,0.166075,9676.68498,2419.17125,3.79491324,0.2,13647.5157
0.166275,0.166275,9683.1326,2420.78315,3.79744181,0.2,13660.4264
0.166375,0.166375,9686.35793,2421.58948,3.79870669,0.1,13712.1746
0.166475,0.166475,9689.58266,2422.39566,3.79997133,0.1,13723.477
0.166575,0.166575,9692.80527,2423.20132,3.80123515,0.1,13737.7819
0.166675,0.166675,9696.02711,2424.00678,3.80249866,0.1,13752.6106
0.166775,0.166775,9699.24886,2424.81221,3.80376213,0.2,13765.7421
0.166975,0.166975,9705.68322,2426.4208,3.8062855,0.2,13779.0685
0.167175,0.167175,9712.11481,2428.0287,3.80880779,0.2,13793.2089
0.167375,0.167375,9718.54198,2429.63549,3.81132833,0.2,13808.1103
0.167475,0.167475,9721.75628,2430.43907,3.81258889,0.1,13859.3331
0.167575,0.167575,9724.96968,2431.24242,3.81384909,0.1,13872.8056
0.167675,0.167675,9728.18271,2432.04568,3.81510915,0.1,13885.0218
0.167775,0.167775,9731.39433,2432.84858,3.81636865,0.1,13898.0732
0.167875,0.167875,9734.60464,2433.65116,3.81762764,0.2,13912.9473
0.167975,0.167975,9737.81293,2434.45323,3.81888584,0.1,13966.7765
0.168075,0.168075,9741.02102,2435.25526,3.82014396,0.1,13979.5617
0.168175,0.168175,9744.22743,2436.05686,3.82140142,0.1,13992.3088
0.168275,0.168275,9747.43349,2436.85837,3.82265874,0.1,14005.8784
0.168375,0.168375,9750.63838,2437.6596,3.82391561,0.2,14020.666
0.168575,0.168575,9757.04301,2439.26075,3.82642731,0.2,14039.1225
0.168675,0.168675,9760.24601,2440.0615,3.82768344,0.1,14093.2763
0.168775,0.168775,9763.44632,2440.86158,3.8289385,0.1,14105.8632
0.168875,0.168875,9766.64538,2441.66135,3.83019308,0.1,14118.461
0.168975,0.168975,9769.84346,2442.46086,3.83144727,0.1,14132.5543
0.169075,0.169075,9773.04119,2443.2603,3.83270133,0.2,14146.6551
0.169275,0.169275,9779.43181,2444.85795,3.83520755,0.2,14162.0593
0.169375,0.169375,9782.62965,2445.65741,3.83646165,0.1,14212.5135
0.169475,0.169475,9785.82611,2446.45653,3.83771521,0.1,14225.2878
0.169575,0.169575,9789.02151,2447.25538,3.83896835,0.1,14239.0258
0.169675,0.169675,9792.21504,2448.05376,3.84022076,0.1,14255.0508
0.169775,0.169775,9795.40852,2448.85213,3.84147315,0.2,14271.2529
0.169875,0.169875,9798.60131,2449.65033,3.84272526,0.1,14323.4631
0.169975,0.169975,9801.79273,2450.44818,3.84397685,0.1,14336.2735
0.170075,0.170075,9804.98403,2451.24601,3.84522838,0.1,14350.6425
0.170175,0.170175,9808.17288,2452.04322,3.84647895,0.1,14365.1554
0.170275,0.170275,9811.36216,2452.84054,3.8477297,0.2,14380.6571
0.170475,0.170475,9817.73447,2454.43362,3.85022873,0.2,14395.9547
0.170575,0.170575,9820.92145,2455.23036,3.85147857,0.1,14418.3218
0.170675,0.170675,9824.10891,2456.02723,3.8527286,0.1,14429.5628
0.170775,0.170775,9827.29458,2456.82364,3.85397793,0.1,14442.2917
0.170875,0.170875,9830.48104,2457.62026,3.85522756,0.1,14457.0381
0.170975,0.170975,9833.66624,2458.41656,3.85647671,0.2,14470.9515
0.171075,0.171075,9836.85165,2459.21291,3.85772593,0.1,14523.2381
0.171175,0.171175,9840.03469,2460.00867,3.85897423,0.1,14537.854
0.171275,0.171275,9843.21818,2460.80454,3.8602227,0.1,14551.8641
0.171375,0.171375,9846.40098,2461.60024,3.8614709,0.1,14563.1485
0.171475,0.171475,9849.58148,2462.39537,3.8627182,0.2,14574.4675
0.171675,0.171675,9855.93792,2463.98448,3.86521101,0.2,14588.7411
0.171775,0.171775,9859.11571,2464.77893,3.86645724,0.1,14640.7732
0.171875,0.171875,9862.29167,2465.57292,3.86770276,0.1,14654.4579
0.171975,0.171975,9865.46692,2466.36673,3.86894801,0.1,14668.0521
0.172075,0.172075,9868.64193,2467.16048,3.87019315,0.1,14682.8654
0.172175,0.172175,9871.81634,2467.95408,3.87143806,0.2,14697.5973
0.172275,0.172275,9874.99062,2468.74765,3.87268292,0.1,14748.7767
0.172375,0.172375,9878.16528,2469.54132,3.87392793,0.1,14762.7325
0.172475,0.172475,9881.33928,2470.33482,3.87517268,0.1,14774.4297
0.172575,0.172575,9884.5124,2471.1281,3.87641708,0.1,14787.2829
0.172675,0.172675,9887.68551,2471.92138,3.87766149,0.2,14801.2817
0.172775,0.172775,9890.85764,2472.71441,3.8789055,0.1,14852.0152
0.172875,0.172875,9894.02937,2473.50734,3.88014936,0.1,14864.5703
0.172975,0.172975,9897.20049,2474.30012,3.88139298,0.1,14879.0534
0.173075,0.173075,9900.36915,2475.09229,3.88263564,0.1,14894.5611
0.173175,0.173175,9903.53734,2475.88434,3.88387811,0.2,14905.6429
0.173375,0.173375,9909.86646,2477.46662,3.88636021,0.2,14917.8465
0.173575,0.173575,9916.19632,2479.04908,3.88884259,0.2,14932.7046
0.173675,0.173675,9919.36321,2479.8408,3.89008455,0.1,14987.563
0.173775,0.173775,9922.52961,2480.6324,3.89132632,0.1,15001.5475
0.173875,0.173875,9925.69466,2481.42367,3.89256757,0.1,15014.5761
0.173975,0.173975,9928.85965,2482.21491,3.89380878,0.1,15027.8466
0.174075,0.174075,9932.02421,2483.00605,3.89504983,0.2,15041.744
0.174175,0.174175,9935.1881,2483.79703,3.89629062,0.1,15094.737
0.174275,0.174275,9938.35161,2484.5879,3.89753125,0.1,15107.8038
0.174375,0.174375,9941.51381,2485.37845,3.89877137,0.1,15120.8068
0.174475,0.174475,9944.67522,2486.1688,3.90001119,0.1,15133.8618
0.174575,0.174575,9947.83603,2486.95901,3.90125076,0.2,15147.8976
0.174775,0.174775,9954.15306,2488.53826,3.90372812,0.2,15162.8673
0.174875,0.174875,9957.31438,2489.32859,3.90496789,0.1,15215.2849
0.174975,0.174975,9960.47371,2490.11843,3.90620689,0.1,15229.1096
0.175075,0.175075,9963.6311,2490.90778,3.90744513,0.1,15244.0094
0.175175,0.175175,9966.78764,2491.69691,3.90868303,0.1,15257.2537
0.175275,0.175275,9969.94295,2492.48574,3.90992045,0.2,15270.3056
0.175475,0.175475,9976.24735,2494.06184,3.91239285,0.2,15283.6942
0.175575,0.175575,9979.40267,2494.85067,3.91363028,0.1,15336.8255
0.175675,0.175675,9982.55494,2495.63873,3.9148665,0.1,15352.7595
0.175775,0.175775,9985.70687,2496.42672,3.9161026,0.1,15366.0257
0.175875,0.175875,9988.85925,2497.21481,3.91733887,0.1,15380.0628
0.175975,0.175975,9992.00997,2498.00249,3.91857449,0.2,15395.3948
0.176075,0.176075,9995.16061,2498.79015,3.91981008,0.1,15449.4547
0.176175,0.176175,9998.30962,2499.57741,3.92104503,0.1,15465.8609
0.176275,0.176275,10001.4584,2500.36461,3.9222799,0.1,15479.1361
0.176375,0.176375,10004.6063,2501.15158,3.92351442,0.1,15492.3265
0.176475,0.176475,10007.7521,2501.93804,3.92474811,0.2,15505.3705
0.176575,0.176575,10010.8948,2502.7237,3.92598058,0.1,15558.085
0.176675,0.176675,10014.0365,2503.50912,3.92721265,0.1,15573.5652
0.176775,0.176775,10017.1775,2504.29437,3.92844445,0.1,15587.2593
0.176875,0.176875,10020.3182,2505.07955,3.92967616,0.1,15601.0992
0.176975,0.176975,10023.4589,2505.86473,3.93090785,0.2,15615.8658
0.177075,0.177075,10026.5973,2506.64932,3.93213862,0.1,15667.9271
0.177175,0.177175,10029.7345,2507.43362,3.93336894,0.1,15682.4051
0.177275,0.177275,10032.8686,2508.21715,3.93459806,0.1,15695.3324
0.177375,0.177375,10036.0011,2509.00027,3.93582653,0.1,15709.068
0.177475,0.177475,10039.1329,2509.78323,3.93705474,0.2,15724.0416
0.177575,0.177575,10042.2644,2510.5661,3.93828281,0.1,15778.3113
0.177675,0.177675,10045.395,2511.34874,3.93951053,0.1,15793.986
0.177775,0.177775,10048.5257,2512.13143,3.94073832,0.1,15807.5447
0.177875,0.177875,10051.655,2512.91376,3.94196555,0.1,15819.371
0.177975,0.177975,10054.7841,2513.69601,3.94319266,0.2,15832.3638
0.178075,0.178075,10057.9134,2514.47836,3.94441991,0.1,15886.4084
0.178175,0.178175,10061.0379,2515.25948,3.94564524,0.1,15903.7611
0.178275,0.178275,10064.1623,2516.04058,3.94687053,0.1,15918.3453
0.178375,0.178375,10067.2866,2516.82165,3.94809579,0.1,15932.1949
0.178475,0.178475,10070.4102,2517.60255,3.94932077,0.2,15948.1043
0.178575,0.178575,10073.5336,2518.38341,3.9505457,0.1,16003.8
0.178675,0.178675,10076.6553,2519.16383,3.95176993,0.1,16017.5553
0.178775,0.178775,10079.7768,2519.94419,3.95299407,0.1,16030.2571
0.178875,0.178875,10082.8984,2520.72461,3.95421829,0.1,16043.9729
0.178975,0.178975,10086.018,2521.50449,3.95544168,0.2,16059.8481
0.179075,0.179075,10089.1377,2522.28442,3.95666514,0.1,16113.0158
0.179175,0.179175,10092.256,2523.06401,3.95788808,0.1,16125.8342
0.179275,0.179275,10095.3751,2523.84377,3.95911127,0.1,16139.4657
0.179375,0.179375,10098.4932,2524.6233,3.96033411,0.1,16154.1129
0.179475,0.179475,10101.6101,2525.40252,3.96155645,0.2,16167.1765
0.179575,0.179575,10104.7261,2526.18152,3.96277846,0.1,16188.8959
0.179675,0.179675,10107.8423,2526.96058,3.96400055,0.1,16202.2943
0.179775,0.179775,10110.9571,2527.73929,3.9652221,0.1,16215.3328
0.179875,0.179875,10114.0724,2528.5181,3.96644381,0.1,16229.9599
0.179975,0.179975,10117.1866,2529.29664,3.96766509,0.2,16245.5651
0.180075,0.180075,10120.2995,2530.07488,3.96888591,0.1,16302.0071
0.180175,0.180175,10123.412,2530.853,3.97010654,0.1,16317.8118
0.180275,0.180275,10126.5231,2531.63079,3.97132663,0.1,16330.8443
0.180375,0.180375,10129.633,2532.40825,3.97254622,0.1,16344.6029
0.180475,0.180475,10132.7415,2533.18537,3.97376529,0.2,16360.0771
0.180575,0.180575,10135.8496,2533.9624,3.97498419,0.1,16413.5568
0.180675,0.180675,10138.9581,2534.73952,3.97620324,0.1,16427.3509
0.180775,0.180775,10142.0652,2535.5163,3.97742177,0.1,16441.488
0.180875,0.180875,10145.1723,2536.29309,3.9786403,0.1,16453.6947
0.180975,0.180975,10148.2785,2537.06962,3.97985844,0.2,16467.1369
0.181075,0.181075,10151.3842,2537.84605,3.98107642,0.1,16524.8706
0.181175,0.181175,10154.4899,2538.62247,3.98229437,0.1,16539.0099
0.181275,0.181275,10157.5947,2539.39868,3.983512,0.1,16552.9638
0.181375,0.181375,10160.6994,2540.17485,3.98472956,0.1,16565.7356
0.181475,0.181475,10163.8041,2540.95103,3.98594714,0.2,16578.5762
0.181575,0.181575,10166.9096,2541.72739,3.98716501,0.1,16635.8699
0.181675,0.181675,10170.0133,2542.50332,3.98838219,0.1,16648.1435
0.181775,0.181775,10173.1168,2543.27921,3.98959932,0.1,16660.3589
0.181875,0.181875,10176.2203,2544.05507,3.9908164,0.1,16673.9201
0.181975,0.181975,10179.323,2544.83074,3.99203318,0.2,16686.4895
0.182075,0.182075,10182.424,2545.606,3.99324932,0.1,16707.4518
0.182175,0.182175,10185.5245,2546.38111,3.99446522,0.1,16722.3736
0.182275,0.182275,10188.6255,2547.15638,3.99568137,0.1,16736.2108
0.182375,0.182375,10191.7247,2547.93117,3.99689678,0.1,16749.2949
0.182475,0.182475,10194.8236,2548.70589,3.99811207,0.2,16762.3479
0.182575,0.182575,10197.9218,2549.48045,3.9993271,0.1,16814.9125
0.182675,0.182675,10201.02,2550.25499,4.00054211,0.1,16828.5546
0.182775,0.182775,10204.1168,2551.0292,4.00175659,0.1,16846.3132
0.182875,0.182875,10207.2125,2551.80311,4.00297062,0.1,16859.7563
0.182975,0.182975,10210.3074,2552.57686,4.00418438,0.2,16874.0923
0.183175,0.183175,10216.4923,2554.12308,4.00660992,0.2,16888.67
0.183375,0.183375,10222.6762,2555.66905,4.00903506,0.2,16903.104
0.183575,0.183575,10228.8556,2557.2139,4.01145844,0.2,16918.6844
0.183775,0.183775,10235.0295,2558.75737,4.01387964,0.2,16931.0649
0.183875,0.183875,10238.119,2559.52974,4.01509125,0.1,16986.1355
0.183975,0.183975,10241.2077,2560.30192,4.01630255,0.1,17000.867
0.184075,0.184075,10244.2971,2561.07427,4.01751412,0.1,17019.0811
0.184175,0.184175,10247.3838,2561.84596,4.01872467,0.1,17031.9136
0.184275,0.184275,10250.4697,2562.61743,4.01993486,0.2,17043.7371
0.184375,0.184375,10253.5558,2563.38896,4.02114514,0.1,17096.6197
0.184475,0.184475,10256.6418,2564.16044,4.02235536,0.1,17111.5694
0.184575,0.184575,10259.7273,2564.93183,4.02356542,0.1,17125.7088
0.184675,0.184675,10262.8117,2565.70294,4.02477504,0.1,17138.7575
0.184775,0.184775,10265.8952,2566.47381,4.02598429,0.2,17152.2986
0.184875,0.184875,10268.9788,2567.2447,4.02719359,0.1,17206.2073
0.184975,0.184975,10272.06,2568.015,4.02840194,0.1,17218.3077
0.185075,0.185075,10275.1427,2568.78568,4.0296109,0.1,17233.1404
0.185175,0.185175,10278.224,2569.55599,4.03081926,0.1,17247.3149
0.185275,0.185275,10281.3046,2570.32615,4.0320274,0.2,17263.831
0.185375,0.185375,10284.3852,2571.0963,4.03323551,0.1,17317.6996
0.185475,0.185475,10287.4635,2571.86586,4.03444272,0.1,17329.8602
0.185575,0.185575,10290.5425,2572.63563,4.03565024,0.1,17342.8324
0.185675,0.185675,10293.6207,2573.40516,4.03685739,0.1,17358.0997
0.185775,0.185775,10296.6985,2574.17461,4.03806442,0.2,17374.5725
0.185875,0.185875,10299.775,2574.94374,4.03927093,0.1,17429.3992
0.185975,0.185975,10302.8495,2575.71239,4.0404767,0.1,17443.4338
0.186075,0.186075,10305.9234,2576.48086,4.04168218,0.1,17456.594
0.186175,0.186175,10308.9972,2577.24929,4.04288762,0.1,17468.6101
0.186275,0.186275,10312.0703,2578.01757,4.04409279,0.2,17481.6327
0.186375,0.186375,10315.1433,2578.78582,4.04529794,0.1,17534.803
0.186475,0.186475,10318.2171,2579.55428,4.0465034,0.1,17552.8993
0.186575,0.186575,10321.2893,2580.32231,4.04770821,0.1,17567.9637
0.186675,0.186675,10324.3604,2581.09009,4.04891261,0.1,17581.7308
0.186775,0.186775,10327.4321,2581.85804,4.05011727,0.2,17597.5323
0.186875,0.186875,10330.503,2582.62574,4.05132156,0.1,17651.5636
0.186975,0.186975,10333.573,2583.39325,4.05252554,0.1,17669.9571
0.187075,0.187075,10336.643,2584.16074,4.05372948,0.1,17683.4704
0.187175,0.187175,10339.7125,2584.92813,4.05493328,0.1,17699.9534
0.187275,0.187275,10342.7798,2585.69495,4.05613618,0.2,17718.9328
0.187375,0.187375,10345.8461,2586.46153,4.0573387,0.1,17773.0871
0.187475,0.187475,10348.9107,2587.22768,4.05854054,0.1,17784.8442
0.187575,0.187575,10351.9757,2587.99392,4.05974254,0.1,17798.4332
0.187675,0.187675,10355.0401,2588.76002,4.06094429,0.1,17815.0486
0.187775,0.187775,10358.1041,2589.52603,4.06214592,0.2,17827.9377
0.187875,0.187875,10361.1697,2590.29242,4.06334814,0.1,17882.2768
0.187975,0.187975,10364.2339,2591.05847,4.06454984,0.1,17899.627
0.188075,0.188075,10367.2979,2591.82448,4.06575146,0.1,17915.2018
0.188175,0.188175,10370.3615,2592.59038,4.06695292,0.1,17930.9674
0.188275,0.188275,10373.4241,2593.35602,4.06815396,0.2,17944.0388
0.188375,0.188375,10376.4868,2594.1217,4.06935508,0.1,18001.6919
0.188475,0.188475,10379.5491,2594.88728,4.07055604,0.1,18016.1735
0.188575,0.188575,10382.6114,2595.65285,4.07175697,0.1,18029.808
0.188675,0.188675,10385.6737,2596.41843,4.07295792,0.1,18043.6402
0.188775,0.188775,10388.7354,2597.18385,4.07415861,0.2,18056.5606
0.188875,0.188875,10391.7956,2597.9489,4.07535875,0.1,18110.4363
0.188975,0.188975,10394.8566,2598.71415,4.07655917,0.1,18126.9204
0.189075,0.189075,10397.9172,2599.47931,4.07775947,0.1,18143.7518
0.189175,0.189175,10400.9776,2600.2444,4.07895965,0.1,18161.8821
