s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.01768,0.00884,90.9391155,0.02,0,413.119351
0.0177,0.00885,90.9824468,0.02,0,413.486755
0.01772,0.00886,91.0253852,0.04,0,413.849
0.01774,0.00887,91.0677635,0.02,0,419.917005
0.01776,0.00888,91.1096835,0.02,0,420.285555
0.01778,0.00889,91.1514266,0.02,0,420.699103
0.0178,0.0089,91.1928539,0.02,0,421.078481
0.01782,0.00891,91.2331795,0.02,0,421.407862
0.01784,0.00892,91.2759513,0.04,0,421.934037
0.01786,0.00893,91.3173692,0.02,0,428.036805
0.01788,0.00894,91.3217871,0.02,0,429.669104
0.0179,0.00895,91.3308473,0.02,0,430.756916
0.01792,0.00896,91.3376965,0.02,0,431.90083
