s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0002,0.0001,15.7240738,15.7240738,0.2,0,0.114858627
0.0004,0.0002,18.9481476,18.9481476,0.2,0,0.211630106
0.0006,0.0003,22.1722214,22.1722214,0.2,0,0.292331219
0.0008,0.0004,25.3962952,25.3962952,0.2,0,0.372861624
0.001,0.0005,28.6119742,28.6119742,0.2,0,0.480777979
0.0012,0.0006,31.8038478,31.8038478,0.4,0,0.575353384
0.0016,0.0008,38.0826306,38.0826306,0.4,0,0.668891668
0.002,0.001,43.5081887,43.5081887,0.4,0,0.798178196
0.0024,0.0012,47.4532534,47.4532534,0.4,0,0.933044672
0.0028,0.0014,50.6293335,50.6293335,0.4,0,1.07412338
0.0032,0.0016,53.3384322,53.3384322,0.4,0,1.22971034
0.0036,0.0018,55.7825985,55.7825985,0.8,0,1.37377119
0.004,0.002,57.9546031,57.9546031,0.4,0,6.14397526
0.0044,0.0022,59.9136563,59.9136563,0.4,0,6.42566085
0.0048,0.0024,61.7784744,61.7784744,0.4,0,6.70242119
0.0052,0.0026,63.5932804,63.5932804,0.4,0,6.95854402
0.0056,0.0028,65.3115739,65.3115739,0.4,0,7.22529793
0.006,0.003,66.9882194,66.9882194,0.8,0,7.57182431
0.0068,0.0034,70.3671904,70.3671904,0.8,1,11.4968209
0.0076,0.0038,73.7380637,73.7380637,0.8,0,11.7391739
0.0084,0.0042,76.7483229,76.7483229,0.8,0,12.0777583
0.0092,0.0046,79.4534402,79.4534402,0.8,0,12.6519556
0.01,0.005,81.9466145,81.9466145,0.8,0,13.1480215
0.0108,0.0054,84.3200577,84.3200577,1,0,13.6252687
0.0118,0.0059,87.169341,87.169341,1,1,17.028403
0.0128,0.0064,89.8558851,89.8558851,1,1,20.3909023
0.0133,0.00665,91.1501975,91.1501975,0.5,0,25.5599976
0.0138,0.0069,92.3884528,92.3884528,0.5,0,25.7749548
0.0143,0.00715,93.5932383,93.5932383,0.5,0,26.0065854
0.0148,0.0074,94.7730559,94.7730559,0.5,0,26.2284603
0.0153,0.00765,95.9334285,95.9334285,0.5,0,26.4469523
0.0158,0.0079,97.0801173,97.0801173,1,0,26.6023204
0.0163,0.00815,98.209994,98.209994,0.5,0,30.9034672
0.0168,0.0084,99.3201337,99.3201337,0.5,0,31.1069531
0.0173,0.00865,100.400764,100.400764,0.5,0,31.3189414
0.0178,0.0089,101.454391,101.454391,0.5,0,31.4779732
0.0183,0.00915,102.482863,102.482863,0.5,0,31.623981
0.0188,0.0094,103.487906,103.487906,1,0,31.867584
0.0198,0.0099,105.425468,105.425468,1,1,35.1187375
0.0203,0.01015,106.366314,106.366314,0.5,0,39.5848064
0.0208,0.0104,107.287895,107.287895,0.5,0,39.7969048
0.0213,0.01065,108.192372,108.192372,0.5,0,40.0165901
0.0218,0.0109,109.072083,109.072083,0.5,0,40.2660627
0.0223,0.01115,109.9246,109.9246,0.5,0,40.4992716
0.0228,0.0114,110.759696,110.759696,1,0,40.7848399
0.0233,0.01165,111.577404,111.577404,0.5,0,45.5280144
0.0238,0.0119,112.376422,112.376422,0.5,0,45.7440939
0.0243,0.01215,113.16052,113.16052,0.5,0,45.9612553
0.0248,0.0124,113.930716,113.930716,0.5,0,46.1953628
0.0253,0.01265,114.685452,114.685452,0.5,0,46.4040546
0.0258,0.0129,115.419633,115.419633,1,0,46.5801256
0.0263,0.01315,116.142839,116.142839,0.5,0,50.8655128
0.0268,0.0134,116.850341,116.850341,0.5,0,51.0891066
0.0273,0.01365,117.544776,117.544776,0.5,0,51.363445
0.0278,0.0139,118.226928,118.226928,0.5,0,51.6196737
0.0283,0.01415,118.895929,118.895929,0.5,0,51.8210301
0.0288,0.0144,119.554701,119.554701,1,0,52.0932703
0.0293,0.01465,120.200484,120.200484,0.5,0,56.5608282
0.0298,0.0149,120.834974,120.834974,0.5,0,56.826442
0.0303,0.01515,121.458925,121.458925,0.5,0,57.0535879
0.0308,0.0154,122.068297,122.068297,0.5,0,57.284559
0.0313,0.01565,122.667195,122.667195,0.5,0,57.50564
0.0318,0.0159,123.251092,123.251092,1,0,57.7168338
0.0323,0.01615,123.824252,123.824252,0.5,0,62.3567514
0.0328,0.0164,124.383323,124.383323,0.5,0,62.5840211
0.0333,0.01665,124.927854,124.927854,0.5,0,62.8136261
0.0338,0.0169,125.462654,125.462654,0.5,0,63.0462348
0.0343,0.01715,125.987514,125.987514,0.5,0,63.2718446
0.0348,0.0174,126.500366,126.500366,1,0,63.5416465
0.0353,0.01765,127.008097,127.008097,0.5,0,67.8785782
0.0358,0.0179,127.509445,127.509445,0.5,0,68.095293
0.0363,0.01815,127.996661,127.996661,0.5,0,68.292285
0.0368,0.0184,128.473898,128.473898,0.5,0,68.5489297
0.0373,0.01865,128.938644,128.938644,0.5,0,68.8521807
0.0378,0.0189,129.396064,129.396064,1,0,69.1259358
0.0383,0.01915,129.843199,129.843199,0.5,0,73.9358191
0.0388,0.0194,130.27652,130.27652,0.5,0,74.2114968
0.0393,0.01965,130.697394,130.697394,0.5,0,74.5178022
0.0398,0.0199,131.110351,131.110351,0.5,0,74.8259487
0.0403,0.02015,131.515154,131.515154,0.5,0,75.1328557
0.0408,0.0204,131.904914,131.904914,1,0,75.4965012
0.0413,0.02065,132.287619,132.287619,0.5,0,81.0929027
0.0418,0.0209,132.664837,132.664837,0.5,1,85.4517021
0.0423,0.02115,133.026982,133.026982,0.5,1,89.4938979
0.0428,0.0214,133.384235,133.384235,0.5,1,93.7138009
0.0433,0.02165,133.735553,133.735553,0.5,1,97.9393282
0.0438,0.0219,134.082288,134.082288,1,1,101.906144
0.0443,0.02215,134.417363,134.417363,0.5,1,111.074929
0.04455,0.022275,134.578088,134.578088,0.25,0,116.950943
0.0448,0.0224,134.731343,134.731343,0.25,0,117.273787
0.04505,0.022525,134.871461,134.871461,0.25,0,117.58763
0.0453,0.02265,135.010375,135.010375,0.25,0,117.900762
0.04555,0.022775,135.145104,135.145104,0.25,0,118.200871
0.0458,0.0229,135.277855,135.277855,0.5,0,118.49337
0.0463,0.02315,135.525782,135.525782,0.5,1,122.535956
0.04655,0.023275,135.65451,135.65451,0.25,0,127.676347
0.0468,0.0234,135.766298,135.766298,0.25,0,127.984113
0.04705,0.023525,135.874583,135.874583,0.25,0,128.314928
0.0473,0.02365,135.976938,135.976938,0.25,0,128.605876
0.04755,0.023775,136.069503,136.069503,0.25,0,128.904299
0.0478,0.0239,136.160244,136.160244,0.5,0,129.216977
0.0483,0.02415,136.325505,136.325505,0.5,1,133.566962
0.04855,0.024275,136.412325,136.412325,0.25,0,138.915468
0.0488,0.0244,136.487155,136.487155,0.25,0,139.214794
0.04905,0.024525,136.559158,136.559158,0.25,0,139.523442
0.0493,0.02465,136.629376,136.629376,0.25,0,139.817088
0.04955,0.024775,136.696844,136.696844,0.25,0,140.093337
0.0498,0.0249,136.756698,136.756698,0.5,0,140.422597
0.05005,0.025025,136.812554,136.812554,0.25,0,145.965715
0.0503,0.02515,136.865052,136.865052,0.25,0,146.315719
0.05055,0.025275,136.914992,136.914992,0.25,0,146.644607
0.0508,0.0254,136.963414,136.963414,0.25,0,146.938724
0.05105,0.025525,137.009221,137.009221,0.25,0,147.190516
0.0513,0.02565,137.051425,137.051425,0.5,0,147.432078
0.05155,0.025775,137.088734,137.088734,0.25,0,153.091902
0.0518,0.0259,137.125519,137.125519,0.25,0,153.428577
0.05205,0.026025,137.1605,137.1605,0.25,0,153.971713
0.0523,0.02615,137.194765,137.194765,0.25,0,154.370038
0.05255,0.026275,137.228544,137.228544,0.25,0,154.809754
0.0528,0.0264,137.262129,137.262129,0.5,0,155.109287
0.05305,0.026525,137.29316,137.29316,0.25,0,160.563071
0.0533,0.02665,137.324195,137.324195,0.25,0,160.927527
0.05355,0.026775,137.354698,137.354698,0.25,0,161.285449
0.0538,0.0269,137.384691,137.384691,0.25,0,161.755925
0.05405,0.027025,137.414033,137.414033,0.25,0,162.394912
0.0543,0.02715,137.442176,137.442176,0.5,0,162.769902
0.05455,0.027275,137.470186,137.470186,0.25,0,168.632705
0.0548,0.0274,137.496158,137.496158,0.25,0,169.183403
0.05505,0.027525,137.521418,137.521418,0.25,0,169.572865
0.0553,0.02765,137.546009,137.546009,0.25,0,170.204616
0.05555,0.027775,137.569785,137.569785,0.25,0,170.664298
0.0558,0.0279,137.593082,137.593082,0.5,0,171.132298
0.05605,0.028025,137.615341,137.615341,0.25,0,176.974295
0.0563,0.02815,137.636777,137.636777,0.25,0,177.417347
0.05655,0.028275,137.658111,137.658111,0.25,0,177.992406
0.0568,0.0284,137.678812,137.678812,0.25,0,178.43867
0.05705,0.028525,137.699215,137.699215,0.25,0,178.916947
0.0573,0.02865,137.718081,137.718081,0.5,0,179.344334
0.05755,0.028775,137.736018,137.736018,0.25,0,185.103583
0.0578,0.0289,137.753466,137.753466,0.25,0,185.486156
0.05805,0.029025,137.770727,137.770727,0.25,0,185.908345
0.0583,0.02915,137.78753,137.78753,0.25,0,186.276988
0.05855,0.029275,137.804156,137.804156,0.25,0,186.751214
0.0588,0.0294,137.820382,137.820382,0.5,0,187.188711
0.05905,0.029525,137.835755,137.835755,0.25,0,192.91524
0.0593,0.02965,137.850611,137.850611,0.25,0,193.514956
0.05955,0.029775,137.865112,137.865112,0.25,0,194.013756
0.0598,0.0299,137.879565,137.879565,0.25,0,194.58824
0.06005,0.030025,137.893635,137.893635,0.25,0,195.192526
0.0603,0.03015,137.907462,137.907462,0.5,0,195.799157
0.06055,0.030275,137.920966,137.920966,0.25,0,203.514427
0.0608,0.0304,137.934138,137.934138,0.25,0,204.276101
0.06105,0.030525,137.947031,137.947031,0.25,0,204.897573
0.0613,0.03065,137.959761,137.959761,0.25,0,205.738044
0.06155,0.030775,137.972239,137.972239,0.25,0,206.42456
0.0618,0.0309,137.984444,137.984444,0.5,0,207.043451
0.06205,0.031025,137.99641,137.99641,0.25,0,223.521253
0.0623,0.03115,138.00813,138.00813,0.25,0,224.671598
0.06255,0.031275,138.019575,138.019575,0.25,0,225.434836
0.0628,0.0314,138.030889,138.030889,0.25,0,226.193404
0.06305,0.031525,138.041939,138.041939,0.25,0,227.125446
0.0633,0.03165,138.052733,138.052733,0.5,0,228.034491
0.06355,0.031775,138.063339,138.063339,0.25,0,236.90771
0.0638,0.0319,138.073687,138.073687,0.25,0,238.55238
0.06405,0.032025,138.083848,138.083848,0.25,0,239.303761
0.0643,0.03215,138.093754,138.093754,0.25,0,240.369796
0.06455,0.032275,138.103466,138.103466,0.25,0,241.292103
0.0648,0.0324,138.112972,138.112972,0.5,0,242.243769
0.06505,0.032525,138.122281,138.122281,0.25,0,250.640767
0.0653,0.03265,138.131392,138.131392,0.25,0,251.58468
0.06555,0.032775,138.14031,138.14031,0.25,0,252.451214
0.0658,0.0329,138.149019,138.149019,0.25,0,253.503452
0.06605,0.033025,138.157537,138.157537,0.25,0,254.219243
0.0663,0.03315,138.165876,138.165876,0.5,0,255.133224
0.06655,0.033275,138.174006,138.174006,0.25,0,263.628942
0.0668,0.0334,138.181929,138.181929,0.25,0,264.582201
0.06705,0.033525,138.18943,138.18943,0.25,0,265.685262
0.0673,0.03365,138.196786,138.196786,0.25,0,266.669026
0.06755,0.033775,138.203972,138.203972,0.25,0,267.611479
0.0678,0.0339,138.211022,138.211022,0.5,0,268.730814
0.06805,0.034025,138.217945,138.217945,0.25,0,279.34006
0.0683,0.03415,138.224695,138.224695,0.25,0,280.333248
0.06855,0.034275,138.231347,138.231347,0.25,0,281.397431
0.0688,0.0344,138.237821,138.237821,0.25,0,282.450186
0.06905,0.034525,138.244197,138.244197,0.25,0,283.341948
0.0693,0.03465,138.25044,138.25044,0.5,0,284.190711
0.06955,0.034775,138.256541,138.256541,0.25,0,295.901775
0.0698,0.0349,138.262529,138.262529,0.25,0,296.999232
0.07005,0.035025,138.268403,138.268403,0.25,0,298.076975
0.0703,0.03515,138.274143,138.274143,0.25,0,299.404866
0.07055,0.035275,138.279777,138.279777,0.25,0,300.426314
0.0708,0.0354,138.285296,138.285296,0.5,0,301.429866
0.07105,0.035525,138.290695,138.290695,0.25,0,313.539407
0.0713,0.03565,138.295969,138.295969,0.25,0,314.582422
0.07155,0.035775,138.301155,138.301155,0.25,0,315.862513
0.0718,0.0359,138.306234,138.306234,0.25,0,317.176739
0.07205,0.036025,138.311226,138.311226,0.25,0,318.4643
0.0723,0.03615,138.316094,138.316094,0.5,0,319.599065
0.07255,0.036275,138.320892,138.320892,0.25,0,330.666471
0.0728,0.0364,138.325509,138.325509,0.25,0,331.970312
0.07305,0.036525,138.329983,138.329983,0.25,0,333.04519
0.0733,0.03665,138.334404,138.334404,0.25,0,334.13571
0.07355,0.036775,138.338726,138.338726,0.25,0,335.182711
0.0738,0.0369,138.342982,138.342982,0.5,0,336.268107
0.07405,0.037025,138.347156,138.347156,0.25,0,347.808984
0.0743,0.03715,138.351253,138.351253,0.25,0,348.959942
0.07455,0.037275,138.355278,138.355278,0.25,0,350.128598
0.0748,0.0374,138.359211,138.359211,0.25,0,351.173526
0.07505,0.037525,138.362924,138.362924,0.25,0,352.409652
0.0753,0.03765,138.366482,138.366482,0.5,0,353.531069
0.07555,0.037775,138.370005,138.370005,0.25,0,369.466248
0.0758,0.0379,138.373447,138.373447,0.25,0,370.868322
0.07605,0.038025,138.37687,138.37687,0.25,0,372.040447
0.0763,0.03815,138.380231,138.380231,0.25,0,373.225985
0.07655,0.038275,138.383538,138.383538,0.25,0,374.39429
0.0768,0.0384,138.386787,138.386787,0.5,0,375.592568
0.07705,0.038525,138.389989,138.389989,0.25,0,387.270643
0.0773,0.03865,138.39313,138.39313,0.25,0,388.617435
0.07755,0.038775,138.396132,138.396132,0.25,0,389.7386
0.0778,0.0389,138.399087,138.399087,0.25,0,390.921769
0.07805,0.039025,138.402022,138.402022,0.25,0,392.073417
0.0783,0.03915,138.404958,138.404958,0.5,0,393.406374
0.07855,0.039275,138.407814,138.407814,0.25,0,402.271714
0.0788,0.0394,138.410642,138.410642,0.25,0,402.861205
0.07905,0.039525,138.413432,138.413432,0.25,0,403.498229
0.0793,0.03965,138.416129,138.416129,0.25,0,403.914956
0.07955,0.039775,138.418882,138.418882,0.25,0,404.424052
0.0798,0.0399,138.42168,138.42168,0.5,0,404.913509
0.08005,0.040025,138.424116,138.424116,0.25,0,410.337993
0.0803,0.04015,138.426759,138.426759,0.25,0,410.873058
0.08055,0.040275,138.429336,138.429336,0.25,0,411.395671
0.0808,0.0404,138.43179,138.43179,0.25,0,411.876358
0.08105,0.040525,138.434254,138.434254,0.25,0,412.394857
0.0813,0.04065,138.436651,138.436651,0.5,0,412.843385
0.08155,0.040775,138.439024,138.439024,0.25,0,418.382651
0.0818,0.0409,138.441369,138.441369,0.25,0,418.897782
0.08205,0.041025,138.443683,138.443683,0.25,0,419.42184
0.0823,0.04115,138.445988,138.445988,0.25,0,419.853439
0.08255,0.041275,138.448224,138.448224,0.25,0,420.273177
0.0828,0.0414,138.450363,138.450363,0.5,0,420.832304
0.08305,0.041525,138.452526,138.452526,0.25,0,426.38555
0.0833,0.04165,138.454578,138.454578,0.25,0,426.723577
0.08355,0.041775,138.456312,138.456312,0.25,0,427.198431
0.0838,0.0419,138.456849,138.456849,0.25,0,427.976119
0.08405,0.042025,138.459482,138.459482,0.25,0,428.362582
0.0843,0.04215,138.461172,138.461172,0.5,0,428.751332
0.08455,0.042275,138.462866,138.462866,0.25,0,433.598382
0.0848,0.0424,138.464145,138.464145,0.25,0,433.900948
0.08505,0.042525,138.466121,138.466121,0.25,0,434.285018
0.0853,0.04265,138.467706,138.467706,0.25,0,434.679905
0.08555,0.042775,138.469365,138.469365,0.25,0,435.157058
0.0858,0.0429,138.471086,138.471086,0.5,0,435.635149
0.08605,0.043025,138.472538,138.472538,0.25,0,440.671247
0.0863,0.04315,138.474168,138.474168,0.25,0,441.184141
0.08655,0.043275,138.475691,138.475691,0.25,0,441.750532
0.0868,0.0434,138.477271,138.477271,0.25,0,442.264315
0.08705,0.043525,138.478764,138.478764,0.25,0,442.767399
0.0873,0.04365,138.480232,138.480232,0.5,0,443.179862
0.08755,0.043775,138.481778,138.481778,0.25,0,448.207884
0.0878,0.0439,138.483295,138.483295,0.25,0,448.650029
0.08805,0.044025,138.484678,138.484678,0.25,0,448.975782
0.0883,0.04415,138.486119,138.486119,0.25,0,449.428337
0.08855,0.044275,138.487544,138.487544,0.25,0,449.861337
0.0888,0.0444,138.488952,138.488952,0.5,0,450.343448
0.08905,0.044525,138.490284,138.490284,0.25,0,454.843919
0.0893,0.04465,138.491646,138.491646,0.25,0,455.291653
0.08955,0.044775,138.49299,138.49299,0.25,0,455.713413
0.0898,0.0449,138.494324,138.494324,0.25,0,456.112226
0.09005,0.045025,138.495711,138.495711,0.25,0,456.569985
0.0903,0.04515,138.496974,138.496974,0.5,0,457.106591
0.09055,0.045275,138.498155,138.498155,0.25,0,461.686109
0.0908,0.0454,138.49941,138.49941,0.25,0,462.105723
0.09105,0.045525,138.500666,138.500666,0.25,0,462.659292
0.0913,0.04565,138.501895,138.501895,0.25,0,463.103103
0.09155,0.045775,138.503075,138.503075,0.25,0,463.58453
0.0918,0.0459,138.504294,138.504294,0.5,0,463.994257
0.09205,0.046025,138.505485,138.505485,0.25,0,468.433603
0.0923,0.04615,138.50662,138.50662,0.25,0,468.880545
0.09255,0.046275,138.507749,138.507749,0.25,0,469.226191
0.0928,0.0464,138.508918,138.508918,0.25,0,469.549873
0.09305,0.046525,138.510029,138.510029,0.25,0,469.990352
0.0933,0.04665,138.510769,138.510769,0.5,0,470.912138
0.09355,0.046775,138.512121,138.512121,0.25,0,475.085674
0.0938,0.0469,138.513182,138.513182,0.25,0,475.536247
0.09405,0.047025,138.514242,138.514242,0.25,0,475.95204
0.0943,0.04715,138.515221,138.515221,0.25,0,476.427777
0.09455,0.047275,138.516223,138.516223,0.25,0,476.899992
0.0948,0.0474,138.517179,138.517179,0.5,0,477.351274
0.09505,0.047525,138.518265,138.518265,0.25,0,481.976488
0.0953,0.04765,138.518998,138.518998,0.25,0,482.290435
0.09555,0.047775,138.520009,138.520009,0.25,0,482.60819
0.0958,0.0479,138.520968,138.520968,0.25,0,483.054471
0.09605,0.048025,138.521815,138.521815,0.25,0,483.419055
0.0963,0.04815,138.522476,138.522476,0.5,0,483.785846
0.09655,0.048275,138.523699,138.523699,0.25,0,488.732016
0.0968,0.0484,138.524484,138.524484,0.25,0,489.127794
0.09705,0.048525,138.525486,138.525486,0.25,0,489.449115
0.0973,0.04865,138.526359,138.526359,0.25,0,489.832622
0.09755,0.048775,138.527205,138.527205,0.25,0,490.250056
0.0978,0.0489,138.528101,138.528101,0.5,0,490.614493
0.09805,0.049025,138.528884,138.528884,0.25,0,496.092147
0.0983,0.04915,138.529369,138.529369,0.25,0,496.440744
0.09855,0.049275,138.53053,138.53053,0.25,0,496.886534
0.0988,0.0494,138.531251,138.531251,0.25,0,497.276788
0.09905,0.049525,138.532139,138.532139,0.25,0,497.708411
0.0993,0.04965,138.532881,138.532881,0.5,0,498.141792
0.09955,0.049775,138.533265,138.533265,0.25,0,505.034191
0.0998,0.0499,138.533874,138.533874,0.25,0,505.55692
0.10005,0.050025,138.532993,138.532993,0.25,0,506.644325
0.1003,0.05015,138.533816,138.533816,0.25,0,507.282609
0.10055,0.050275,138.534878,138.534878,0.25,0,507.652541
0.1008,0.0504,138.535423,138.535423,0.5,0,508.093585
0.10105,0.050525,138.535885,138.535885,0.25,0,515.349537
0.1013,0.05065,138.536406,138.536406,0.25,0,516.115149
0.10155,0.050775,138.536918,138.536918,0.25,0,516.952523
0.1018,0.0509,138.537452,138.537452,0.25,0,517.572428
0.10205,0.051025,138.537482,138.537482,0.25,0,518.28136
0.1023,0.05115,138.538296,138.538296,0.5,0,518.909693
0.10255,0.051275,138.538806,138.538806,0.25,0,526.014694
0.1028,0.0514,138.539402,138.539402,0.25,0,526.485023
0.10305,0.051525,138.539624,138.539624,0.25,0,526.904574
0.1033,0.05165,138.540363,138.540363,0.25,0,527.416121
0.10355,0.051775,138.54107,138.54107,0.25,0,527.839207
0.1038,0.0519,138.541613,138.541613,0.5,0,528.357925
0.10405,0.052025,138.54205,138.54205,0.25,0,534.305011
0.1043,0.05215,138.542535,138.542535,0.25,0,534.736459
0.10455,0.052275,138.542936,138.542936,0.25,0,535.166143
0.1048,0.0524,138.542161,138.542161,0.25,0,536.044305
0.10505,0.052525,138.543732,138.543732,0.25,0,536.366975
0.1053,0.05265,138.544273,138.544273,0.5,0,536.751938
0.10555,0.052775,138.544744,138.544744,0.25,0,542.043818
0.1058,0.0529,138.545117,138.545117,0.25,0,542.356249
0.10605,0.053025,138.54525,138.54525,0.25,0,543.248208
0.1063,0.05315,138.54605,138.54605,0.25,0,543.583759
0.10655,0.053275,138.546536,138.546536,0.25,0,544.03444
0.1068,0.0534,138.54695,138.54695,0.5,0,544.372916
0.10705,0.053525,138.547525,138.547525,0.25,0,549.610738
0.1073,0.05365,138.547951,138.547951,0.25,0,550.087047
0.10755,0.053775,138.548274,138.548274,0.25,0,550.54416
0.1078,0.0539,138.548813,138.548813,0.25,0,550.965904
0.10805,0.054025,138.54929,138.54929,0.25,0,551.465841
0.1083,0.05415,138.549404,138.549404,0.5,0,551.791507
0.10855,0.054275,138.550194,138.550194,0.25,0,556.708162
0.1088,0.0544,138.550543,138.550543,0.25,0,557.058115
0.10905,0.054525,138.55106,138.55106,0.25,0,557.427852
0.1093,0.05465,138.551455,138.551455,0.25,0,557.769658
0.10955,0.054775,138.551906,138.551906,0.25,0,558.222813
0.1098,0.0549,138.552311,138.552311,0.5,0,558.628119
0.11005,0.055025,138.552224,138.552224,0.25,0,563.192058
0.1103,0.05515,138.552986,138.552986,0.25,0,563.530433
0.11055,0.055275,138.55349,138.55349,0.25,0,563.844216
0.1108,0.0554,138.553935,138.553935,0.25,0,564.363767
0.11105,0.055525,138.554403,138.554403,0.25,0,564.817698
0.1113,0.05565,138.554856,138.554856,0.5,0,565.396745
0.11155,0.055775,138.555145,138.555145,0.25,0,569.911154
0.1118,0.0559,138.555625,138.555625,0.25,0,570.447749
0.11205,0.056025,138.55607,138.55607,0.25,0,571.077229
0.1123,0.05615,138.555214,138.555214,0.25,0,572.081295
0.11255,0.056275,138.556585,138.556585,0.25,0,572.551068
0.1128,0.0564,138.557052,138.557052,0.5,0,573.17012
0.11305,0.056525,138.557444,138.557444,0.25,0,578.055089
0.1133,0.05665,138.557816,138.557816,0.25,0,578.402043
0.11355,0.056775,138.558206,138.558206,0.25,0,578.933806
0.1138,0.0569,138.558599,138.558599,0.25,0,579.546991
0.11405,0.057025,138.558941,138.558941,0.25,0,579.913452
0.1143,0.05715,138.559336,138.559336,0.5,0,580.574593
0.11455,0.057275,138.559294,138.559294,0.25,0,586.005051
0.1148,0.0574,138.560007,138.560007,0.25,0,586.453461
0.11505,0.057525,138.560419,138.560419,0.25,0,587.374108
0.1153,0.05765,138.559575,138.559575,0.25,0,588.314881
0.11555,0.057775,138.560902,138.560902,0.25,0,588.812784
0.1158,0.0579,138.561227,138.561227,0.5,0,589.400816
0.11605,0.058025,138.561571,138.561571,0.25,0,594.394701
0.1163,0.05815,138.561934,138.561934,0.25,0,594.90384
0.11655,0.058275,138.562221,138.562221,0.25,0,595.34146
0.1168,0.0584,138.562626,138.562626,0.25,0,595.638273
0.11705,0.058525,138.562923,138.562923,0.25,0,596.149099
0.1173,0.05865,138.563238,138.563238,0.5,0,596.672069
0.11755,0.058775,138.563564,138.563564,0.25,0,601.338819
0.1178,0.0589,138.563858,138.563858,0.25,0,601.952042
0.11805,0.059025,138.563244,138.563244,0.25,0,602.896675
0.1183,0.05915,138.564327,138.564327,0.25,0,603.330464
0.11855,0.059275,138.56467,138.56467,0.25,0,603.879349
0.1188,0.0594,138.564956,138.564956,0.5,0,604.47585
0.11905,0.059525,138.565412,138.565412,0.25,0,609.293351
0.1193,0.05965,138.565584,138.565584,0.25,0,609.914356
0.11955,0.059775,138.565878,138.565878,0.25,0,610.52671
0.1198,0.0599,138.5662,138.5662,0.25,0,610.90698
0.12005,0.060025,138.565448,138.565448,0.25,0,611.845529
0.1203,0.06015,138.565377,138.565377,0.5,0,612.799633
0.12055,0.060275,138.566672,138.566672,0.25,0,617.783453
0.1208,0.0604,138.566991,138.566991,0.25,0,618.33347
0.12105,0.060525,138.566082,138.566082,0.25,0,619.199471
0.1213,0.06065,138.56739,138.56739,0.25,0,619.635848
0.12155,0.060775,138.567755,138.567755,0.25,0,620.153509
0.1218,0.0609,138.568073,138.568073,0.5,0,620.496841
0.12205,0.061025,138.568342,138.568342,0.25,0,625.080908
0.1223,0.06115,138.568667,138.568667,0.25,0,625.481858
0.12255,0.061275,138.568915,138.568915,0.25,0,625.884153
0.1228,0.0614,138.569159,138.569159,0.25,0,626.339405
0.12305,0.061525,138.569458,138.569458,0.25,0,626.74318
0.1233,0.06165,138.569787,138.569787,0.5,0,627.214571
0.12355,0.061775,138.569983,138.569983,0.25,0,632.281725
0.1238,0.0619,138.570266,138.570266,0.25,0,632.837268
0.12405,0.062025,138.570477,138.570477,0.25,0,633.417937
0.1243,0.06215,138.570739,138.570739,0.25,0,633.782317
0.12455,0.062275,138.570955,138.570955,0.25,0,634.289363
0.1248,0.0624,138.571192,138.571192,0.5,0,634.902591
0.12505,0.062525,138.571247,138.571247,0.25,0,639.539461
0.1253,0.06265,138.571609,138.571609,0.25,0,640.127295
0.12555,0.062775,138.571855,138.571855,0.25,0,640.787441
0.1258,0.0629,138.572055,138.572055,0.25,0,641.127135
0.12605,0.063025,138.572305,138.572305,0.25,0,641.612663
0.1263,0.06315,138.572552,138.572552,0.5,0,641.915466
0.12655,0.063275,138.572711,138.572711,0.25,0,646.696342
0.1268,0.0634,138.571804,138.571804,0.25,0,647.544204
0.12705,0.063525,138.572985,138.572985,0.25,0,648.075099
0.1273,0.06365,138.572266,138.572266,0.25,0,648.914954
0.12755,0.063775,138.572921,138.572921,0.25,0,649.267815
0.1278,0.0639,138.573439,138.573439,0.5,0,649.777019
0.12805,0.064025,138.573655,138.573655,0.25,0,654.79462
0.1283,0.06415,138.57396,138.57396,0.25,0,655.195332
0.12855,0.064275,138.574166,138.574166,0.25,0,655.492963
0.1288,0.0644,138.574372,138.574372,0.25,0,655.978462
0.12905,0.064525,138.574399,138.574399,0.25,0,656.879812
0.1293,0.06465,138.574755,138.574755,0.5,0,657.441826
0.12955,0.064775,138.574052,138.574052,0.25,0,663.162758
0.1298,0.0649,138.574987,138.574987,0.25,0,663.628924
0.13005,0.065025,138.575191,138.575191,0.25,0,663.970275
0.1303,0.06515,138.575429,138.575429,0.25,0,664.494289
0.13055,0.065275,138.575327,138.575327,0.25,0,665.503623
0.1308,0.0654,138.575802,138.575802,0.5,0,666.102116
0.13105,0.065525,138.575967,138.575967,0.25,0,670.842977
0.1313,0.06565,138.576154,138.576154,0.25,0,671.208355
0.13155,0.065775,138.57639,138.57639,0.25,0,671.793095
0.1318,0.0659,138.576582,138.576582,0.25,0,672.393
0.13205,0.066025,138.576814,138.576814,0.25,0,672.711144
0.1323,0.06615,138.576936,138.576936,0.5,0,673.266337
0.13255,0.066275,138.576176,138.576176,0.25,0,678.784059
0.1328,0.0664,138.57714,138.57714,0.25,0,679.347093
0.13305,0.066525,138.577346,138.577346,0.25,0,679.881539
0.1333,0.06665,138.577614,138.577614,0.25,0,680.2465
0.13355,0.066775,138.576114,138.576114,0.25,0,681.205207
0.1338,0.0669,138.577595,138.577595,0.5,0,681.568848
0.13405,0.067025,138.577778,138.577778,0.25,0,686.206636
0.1343,0.06715,138.578011,138.578011,0.25,0,686.691694
0.13455,0.067275,138.578233,138.578233,0.25,0,687.038402
