s_m,s_over_B,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.0372,0.0186,158.532274,158.532274,0.025,0,887.345521
0.037225,0.0186125,158.532592,158.532592,0.025,0,889.08901
0.03725,0.018625,158.53268,158.53268,0.05,0,890.071505
0.037275,0.0186375,158.532844,158.532844,0.025,0,896.409161
0.0373,0.01865,158.533066,158.533066,0.025,0,897.989211
0.037325,0.0186625,158.533167,158.533167,0.025,0,899.142599
0.03735,0.018675,158.533375,158.533375,0.025,0,900.129017
0.037375,0.0186875,158.53354,158.53354,0.025,0,900.976327
0.0374,0.0187,158.533751,158.533751,0.05,0,902.0129
0.037425,0.0187125,158.533871,158.533871,0.025,0,909.708204
0.03745,0.018725,158.534034,158.534034,0.025,0,910.508165
0.037475,0.0187375,158.534196,158.534196,0.025,0,910.994832
0.0375,0.01875,158.53438,158.53438,0.025,0,911.978235
0.037525,0.0187625,158.534551,158.534551,0.025,0,914.66632
0.03755,0.018775,158.534687,158.534687,0.05,0,915.627022
0.037575,0.0187875,158.534795,158.534795,0.025,0,925.3871
0.0376,0.0188,158.534889,158.534889,0.025,0,926.063188
0.037625,0.0188125,158.535163,158.535163,0.025,0,926.994454
0.03765,0.018825,158.535375,158.535375,0.025,0,927.694121
0.037675,0.0188375,158.535443,158.535443,0.025,0,928.37985
0.0377,0.01885,158.535637,158.535637,0.05,0,929.521196
0.037725,0.0188625,158.535682,158.535682,0.025,0,934.719047
0.03775,0.018875,158.535973,158.535973,0.025,0,935.658264
0.037775,0.0188875,158.536173,158.536173,0.025,0,936.781835
0.0378,0.0189,158.536237,158.536237,0.025,0,937.616416
0.037825,0.0189125,158.536396,158.536396,0.025,0,938.387316
0.03785,0.018925,158.536556,158.536556,0.05,0,939.138758
0.037875,0.0189375,158.536796,158.536796,0.025,0,942.323932
0.0379,0.01895,158.536927,158.536927,0.025,0,942.99649
0.037925,0.0189625,158.537085,158.537085,0.025,0,943.748555
0.03795,0.018975,158.537185,158.537185,0.025,0,944.700277
0.037975,0.0189875,158.537344,158.537344,0.025,0,945.358103
0.038,0.019,158.537501,158.537501,0.05,0,945.982616
0.038025,0.0190125,158.537695,158.537695,0.025,0,950.660787
0.03805,0.019025,158.537812,158.537812,0.025,0,952.094203
0.038075,0.0190375,158.538052,158.538052,0.025,0,953.724571
0.0381,0.01905,158.538218,158.538218,0.025,0,955.754396
0.038125,0.0190625,158.538208,158.538208,0.025,0,957.141768
0.03815,0.019075,158.538438,158.538438,0.05,0,958.51143
0.038175,0.0190875,158.538632,158.538632,0.025,0,964.123958
0.0382,0.0191,158.538748,158.538748,0.025,0,965.588702
0.038225,0.0191125,158.53899,158.53899,0.025,0,967.062311
0.03825,0.019125,158.539095,158.539095,0.025,0,968.350721
0.038275,0.0191375,158.539247,158.539247,0.025,0,969.508776
0.0383,0.01915,158.539403,158.539403,0.05,0,970.746875
0.038325,0.0191625,158.539441,158.539441,0.025,0,976.369407
0.03835,0.019175,158.539676,158.539676,0.025,0,977.029785
0.038375,0.0191875,158.539824,158.539824,0.025,0,978.475124
0.0384,0.0192,158.539976,158.539976,0.025,0,979.793232
0.038425,0.0192125,158.540187,158.540187,0.025,0,980.965955
0.03845,0.019225,158.540377,158.540377,0.05,0,982.304758
0.038475,0.0192375,158.54044,158.54044,0.025,0,988.945252
0.0385,0.01925,158.540644,158.540644,0.025,0,990.208095
0.038525,0.0192625,158.540742,158.540742,0.025,0,991.500349
0.03855,0.019275,158.54082,158.54082,0.025,0,993.017237
0.038575,0.0192875,158.541045,158.541045,0.025,0,994.565183
0.0386,0.0193,158.541234,158.541234,0.05,0,995.874829
0.038625,0.0193125,158.54135,158.54135,0.025,0,1002.63622
0.03865,0.019325,158.5415,158.5415,0.025,0,1004.09889
0.038675,0.0193375,158.54164,158.54164,0.025,0,1004.90398
0.0387,0.01935,158.541797,158.541797,0.025,0,1005.71686
0.038725,0.0193625,158.541993,158.541993,0.025,0,1006.71213
0.03875,0.019375,158.542098,158.542098,0.05,0,1007.61285
0.038775,0.0193875,158.542286,158.542286,0.025,0,1013.25034
0.0388,0.0194,158.542399,158.542399,0.025,0,1013.78989
0.038825,0.0194125,158.542584,158.542584,0.025,0,1014.34204
0.03885,0.019425,158.542697,158.542697,0.025,0,1014.9013
0.038875,0.0194375,158.542846,158.542846,0.025,0,1015.508
0.0389,0.01945,158.542994,158.542994,0.05,0,1016.17057
0.038925,0.0194625,158.543224,158.543224,0.025,0,1018.97773
0.03895,0.019475,158.543292,158.543292,0.025,0,1019.57068
0.038975,0.0194875,158.543439,158.543439,0.025,0,1020.16046
0.039,0.0195,158.543588,158.543588,0.025,0,1020.66991
0.039025,0.0195125,158.543787,158.543787,0.025,0,1021.28052
0.03905,0.019525,158.543808,158.543808,0.05,0,1022.08496
0.039075,0.0195375,158.544082,158.544082,0.025,0,1025.38599
0.0391,0.01955,158.544214,158.544214,0.025,0,1025.97468
0.039125,0.0195625,158.54432,158.54432,0.025,0,1026.52982
0.03915,0.019575,158.544466,158.544466,0.025,0,1027.11143
0.039175,0.0195875,158.544612,158.544612,0.025,0,1027.72992
0.0392,0.0196,158.544761,158.544761,0.05,0,1028.38268
0.039225,0.0196125,158.544904,158.544904,0.025,0,1031.22502
0.03925,0.019625,158.545106,158.545106,0.025,0,1031.83959
0.039275,0.0196375,158.545119,158.545119,0.025,0,1032.54116
0.0393,0.01965,158.545343,158.545343,0.025,0,1033.0932
0.039325,0.0196625,158.545537,158.545537,0.025,0,1033.71089
0.03935,0.019675,158.545633,158.545633,0.05,0,1034.24847
0.039375,0.0196875,158.545861,158.545861,0.025,0,1037.19144
0.0394,0.0197,158.545921,158.545921,0.025,0,1037.81438
0.039425,0.0197125,158.546103,158.546103,0.025,0,1038.37051
0.03945,0.019725,158.546207,158.546207,0.025,0,1038.90079
0.039475,0.0197375,158.546389,158.546389,0.025,0,1039.49821
0.0395,0.01975,158.546533,158.546533,0.05,0,1040.09368
0.039525,0.0197625,158.546678,158.546678,0.025,0,1043.08724
0.03955,0.019775,158.546831,158.546831,0.025,0,1043.69796
0.039575,0.0197875,158.546927,158.546927,0.025,0,1044.29352
0.0396,0.0198,158.547108,158.547108,0.025,0,1044.84138
0.039625,0.0198125,158.547213,158.547213,0.025,0,1045.44339
0.03965,0.019825,158.547392,158.547392,0.05,0,1046.0733
0.039675,0.0198375,158.547531,158.547531,0.025,0,1049.10334
0.0397,0.01985,158.547685,158.547685,0.025,0,1049.62644
0.039725,0.0198625,158.54778,158.54778,0.025,0,1050.2069
0.03975,0.019875,158.548024,158.548024,0.025,0,1050.76061
0.039775,0.0198875,158.54806,158.54806,0.025,0,1051.33103
0.0398,0.0199,158.548252,158.548252,0.05,0,1051.89696
0.039825,0.0199125,158.548397,158.548397,0.025,0,1054.72836
0.03985,0.019925,158.548523,158.548523,0.025,0,1055.33437
0.039875,0.0199375,158.548665,158.548665,0.025,0,1055.84954
0.0399,0.01995,158.548848,158.548848,0.025,0,1056.40249
0.039925,0.0199625,158.548909,158.548909,0.025,0,1057.05434
0.03995,0.019975,158.5491,158.5491,0.05,0,1057.53351
0.039975,0.0199875,158.549224,158.549224,0.025,0,1060.38705
0.04,0.02,158.549321,158.549321,0.025,0,1060.9784
0.040025,0.0200125,158.549519,158.549519,0.025,0,1061.59964
0.04005,0.020025,158.54953,158.54953,0.025,0,1062.18318
0.040075,0.0200375,158.549732,158.549732,0.025,0,1062.63499
0.0401,0.02005,158.54988,158.54988,0.05,0,1063.20165
0.040125,0.0200625,158.550112,158.550112,0.025,0,1065.99735
0.04015,0.020075,158.550159,158.550159,0.025,0,1066.48924
0.040175,0.0200875,158.550217,158.550217,0.025,0,1067.07398
0.0402,0.0201,158.550489,158.550489,0.025,0,1067.56766
0.040225,0.0201125,158.550664,158.550664,0.025,0,1068.14871
0.04025,0.020125,158.55075,158.55075,0.05,0,1068.68147
0.040275,0.0201375,158.550887,158.550887,0.025,0,1071.42793
0.0403,0.02015,158.551024,158.551024,0.025,0,1071.92912
0.040325,0.0201625,158.551174,158.551174,0.025,0,1072.39597
0.04035,0.020175,158.551337,158.551337,0.025,0,1072.942
0.040375,0.0201875,158.551428,158.551428,0.025,0,1073.48454
0.0404,0.0202,158.551571,158.551571,0.05,0,1074.01127
0.040425,0.0202125,158.551673,158.551673,0.025,0,1076.88698
0.04045,0.020225,158.551843,158.551843,0.025,0,1077.50581
0.040475,0.0202375,158.551975,158.551975,0.025,0,1078.03355
0.0405,0.02025,158.552159,158.552159,0.025,0,1078.56177
0.040525,0.0202625,158.552267,158.552267,0.025,0,1079.13928
0.04055,0.020275,158.552347,158.552347,0.05,0,1079.65513
0.040575,0.0202875,158.552533,158.552533,0.025,0,1082.58874
0.0406,0.0203,158.552662,158.552662,0.025,0,1083.1533
0.040625,0.0203125,158.552752,158.552752,0.025,0,1083.75886
0.04065,0.020325,158.552954,158.552954,0.025,0,1084.36243
0.040675,0.0203375,158.553022,158.553022,0.025,0,1084.98523
0.0407,0.02035,158.553079,158.553079,0.05,0,1085.51389
0.040725,0.0203625,158.553346,158.553346,0.025,0,1088.13126
0.04075,0.020375,158.553478,158.553478,0.025,0,1088.69812
0.040775,0.0203875,158.553598,158.553598,0.025,0,1089.23232
0.0408,0.0204,158.553616,158.553616,0.025,0,1089.84372
0.040825,0.0204125,158.553879,158.553879,0.025,0,1090.38544
0.04085,0.020425,158.553895,158.553895,0.05,0,1090.90789
0.040875,0.0204375,158.554133,158.554133,0.025,0,1094.01576
0.0409,0.02045,158.554225,158.554225,0.025,0,1094.64426
0.040925,0.0204625,158.554349,158.554349,0.025,0,1095.22213
0.04095,0.020475,158.554492,158.554492,0.025,0,1095.79092
0.040975,0.0204875,158.554718,158.554718,0.025,0,1096.29368
0.041,0.0205,158.554917,158.554917,0.05,0,1096.83845
0.041025,0.0205125,158.554887,158.554887,0.025,0,1099.6993
0.04105,0.020525,158.555075,158.555075,0.025,0,1100.28584
0.041075,0.0205375,158.555195,158.555195,0.025,0,1100.78768
0.0411,0.02055,158.555333,158.555333,0.025,0,1101.2921
0.041125,0.0205625,158.55546,158.55546,0.025,0,1101.81592
0.04115,0.020575,158.555547,158.555547,0.05,0,1102.37417
0.041175,0.0205875,158.5558,158.5558,0.025,0,1105.25853
0.0412,0.0206,158.555847,158.555847,0.025,0,1105.77985
0.041225,0.0206125,158.555998,158.555998,0.025,0,1106.31435
0.04125,0.020625,158.556101,158.556101,0.025,0,1106.90881
0.041275,0.0206375,158.556251,158.556251,0.025,0,1107.42673
0.0413,0.02065,158.556399,158.556399,0.05,0,1107.95482
0.041325,0.0206625,158.556507,158.556507,0.025,0,1110.72128
0.04135,0.020675,158.556592,158.556592,0.025,0,1111.23669
0.041375,0.0206875,158.556814,158.556814,0.025,0,1111.84757
0.0414,0.0207,158.556851,158.556851,0.025,0,1112.45385
0.041425,0.0207125,158.557025,158.557025,0.025,0,1113.05492
0.04145,0.020725,158.55715,158.55715,0.05,0,1113.66291
0.041475,0.0207375,158.557242,158.557242,0.025,0,1116.56158
0.0415,0.02075,158.557407,158.557407,0.025,0,1117.15534
0.041525,0.0207625,158.557535,158.557535,0.025,0,1117.75382
0.04155,0.020775,158.557668,158.557668,0.025,0,1118.26069
0.041575,0.0207875,158.557806,158.557806,0.025,0,1118.75468
0.0416,0.0208,158.557966,158.557966,0.05,0,1119.27925
0.041625,0.0208125,158.558012,158.558012,0.025,0,1122.25417
0.04165,0.020825,158.558175,158.558175,0.025,0,1122.82455
0.041675,0.0208375,158.558269,158.558269,0.025,0,1123.32614
0.0417,0.02085,158.558488,158.558488,0.025,0,1123.91132
0.041725,0.0208625,158.558446,158.558446,0.025,0,1124.42234
0.04175,0.020875,158.558755,158.558755,0.05,0,1124.9518
0.041775,0.0208875,158.558778,158.558778,0.025,0,1127.72186
0.0418,0.0209,158.559018,158.559018,0.025,0,1128.23697
0.041825,0.0209125,158.559032,158.559032,0.025,0,1128.71245
0.04185,0.020925,158.559213,158.559213,0.025,0,1129.1895
0.041875,0.0209375,158.559367,158.559367,0.025,0,1129.78527
0.0419,0.02095,158.559528,158.559528,0.05,0,1130.37858
0.041925,0.0209625,158.559538,158.559538,0.025,0,1133.29914
0.04195,0.020975,158.559717,158.559717,0.025,0,1133.89072
0.041975,0.0209875,158.559885,158.559885,0.025,0,1134.47514
0.042,0.021,158.559971,158.559971,0.025,0,1134.99219
0.042025,0.0210125,158.560134,158.560134,0.025,0,1135.63021
0.04205,0.021025,158.560171,158.560171,0.05,0,1136.17292
0.042075,0.0210375,158.560347,158.560347,0.025,0,1139.03084
0.0421,0.02105,158.560473,158.560473,0.025,0,1139.56038
0.042125,0.0210625,158.560599,158.560599,0.025,0,1140.13179
0.04215,0.021075,158.560769,158.560769,0.025,0,1140.60566
0.042175,0.0210875,158.560886,158.560886,0.025,0,1141.17447
0.0422,0.0211,158.561003,158.561003,0.05,0,1141.69579
0.042225,0.0211125,158.561083,158.561083,0.025,0,1144.32392
0.04225,0.021125,158.561246,158.561246,0.025,0,1144.83025
0.042275,0.0211375,158.561331,158.561331,0.025,0,1145.35162
0.0423,0.02115,158.561416,158.561416,0.025,0,1145.91883
0.042325,0.0211625,158.561463,158.561463,0.025,0,1146.56556
0.04235,0.021175,158.561748,158.561748,0.05,0,1147.16706
0.042375,0.0211875,158.561915,158.561915,0.025,0,1150.0111
0.0424,0.0212,158.561963,158.561963,0.025,0,1150.48385
0.042425,0.0212125,158.562106,158.562106,0.025,0,1150.942
0.04245,0.021225,158.562158,158.562158,0.025,0,1151.51055
0.042475,0.0212375,158.562281,158.562281,0.025,0,1152.11818
0.0425,0.02125,158.562443,158.562443,0.05,0,1152.67836
0.042525,0.0212625,158.562464,158.562464,0.025,0,1155.60578
0.04255,0.021275,158.562688,158.562688,0.025,0,1156.21352
0.042575,0.0212875,158.562766,158.562766,0.025,0,1156.765
0.0426,0.0213,158.562949,158.562949,0.025,0,1157.38079
0.042625,0.0213125,158.563017,158.563017,0.025,0,1157.99926
0.04265,0.021325,158.56322,158.56322,0.05,0,1158.61916
0.042675,0.0213375,158.563299,158.563299,0.025,0,1161.45625
0.0427,0.02135,158.563383,158.563383,0.025,0,1162.03905
0.042725,0.0213625,158.563436,158.563436,0.025,0,1162.62447
0.04275,0.021375,158.563618,158.563618,0.025,0,1163.20894
0.042775,0.0213875,158.56379,158.56379,0.025,0,1163.77123
0.0428,0.0214,158.563905,158.563905,0.05,0,1164.39862
0.042825,0.0214125,158.564027,158.564027,0.025,0,1167.21163
0.04285,0.021425,158.56411,158.56411,0.025,0,1167.71621
0.042875,0.0214375,158.564233,158.564233,0.025,0,1168.2503
0.0429,0.02145,158.564444,158.564444,0.025,0,1168.83698
0.042925,0.0214625,158.564474,158.564474,0.025,0,1169.40373
0.04295,0.021475,158.564595,158.564595,0.05,0,1170.00204
0.042975,0.0214875,158.564713,158.564713,0.025,0,1172.88453
0.043,0.0215,158.564833,158.564833,0.025,0,1173.4641
0.043025,0.0215125,158.565034,158.565034,0.025,0,1173.98133
0.04305,0.021525,158.565155,158.565155,0.025,0,1174.54348
0.043075,0.0215375,158.565247,158.565247,0.025,0,1175.12434
0.0431,0.02155,158.565349,158.565349,0.05,0,1175.74975
0.043125,0.0215625,158.565462,158.565462,0.025,0,1178.81494
0.04315,0.021575,158.565553,158.565553,0.025,0,1179.41322
0.043175,0.0215875,158.565751,158.565751,0.025,0,1179.93402
0.0432,0.0216,158.565731,158.565731,0.025,0,1180.44007
0.043225,0.0216125,158.565987,158.565987,0.025,0,1180.9975
0.04325,0.021625,158.566026,158.566026,0.05,0,1181.49017
0.043275,0.0216375,158.566226,158.566226,0.025,0,1184.61924
0.0433,0.02165,158.566264,158.566264,0.025,0,1185.23952
0.043325,0.0216625,158.566436,158.566436,0.025,0,1185.90971
0.04335,0.021675,158.566423,158.566423,0.025,0,1186.48507
0.043375,0.0216875,158.566698,158.566698,0.025,0,1187.03082
0.0434,0.0217,158.566738,158.566738,0.05,0,1187.599
0.043425,0.0217125,158.566908,158.566908,0.025,0,1190.80719
0.04345,0.021725,158.567027,158.567027,0.025,0,1191.30502
0.043475,0.0217375,158.567089,158.567089,0.025,0,1191.86147
0.0435,0.02175,158.567257,158.567257,0.025,0,1192.44
0.043525,0.0217625,158.567379,158.567379,0.025,0,1193.0339
0.04355,0.021775,158.567443,158.567443,0.05,0,1193.66232
0.043575,0.0217875,158.567561,158.567561,0.025,0,1196.76973
0.0436,0.0218,158.567675,158.567675,0.025,0,1197.38348
0.043625,0.0218125,158.567836,158.567836,0.025,0,1197.97203
0.04365,0.021825,158.567909,158.567909,0.025,0,1198.57551
0.043675,0.0218375,158.56808,158.56808,0.025,0,1199.07457
0.0437,0.02185,158.568179,158.568179,0.05,0,1199.67074
0.043725,0.0218625,158.568297,158.568297,0.025,0,1202.56224
0.04375,0.021875,158.568429,158.568429,0.025,0,1203.15175
0.043775,0.0218875,158.568532,158.568532,0.025,0,1203.68158
0.0438,0.0219,158.568607,158.568607,0.025,0,1204.19995
0.043825,0.0219125,158.568715,158.568715,0.025,0,1204.70217
0.04385,0.021925,158.568761,158.568761,0.05,0,1205.32766
0.043875,0.0219375,158.569012,158.569012,0.025,0,1208.09964
0.0439,0.02195,158.569144,158.569144,0.025,0,1208.67613
0.043925,0.0219625,158.569243,158.569243,0.025,0,1209.23455
0.04395,0.021975,158.569294,158.569294,0.025,0,1209.83434
0.043975,0.0219875,158.569388,158.569388,0.025,0,1210.46845
0.044,0.022,158.569567,158.569567,0.05,0,1211.1044
0.044025,0.0220125,158.569645,158.569645,0.025,0,1215.3111
0.04405,0.022025,158.56984,158.56984,0.025,0,1216.03633
0.044075,0.0220375,158.569915,158.569915,0.025,0,1216.75409
0.0441,0.02205,158.570045,158.570045,0.025,0,1217.46163
0.044125,0.0220625,158.570141,158.570141,0.025,0,1218.16793
0.04415,0.022075,158.570221,158.570221,0.05,0,1218.9535
0.044175,0.0220875,158.570331,158.570331,0.025,0,1222.70931
0.0442,0.0221,158.570445,158.570445,0.025,0,1223.37491
0.044225,0.0221125,158.57064,158.57064,0.025,0,1224.10364
0.04425,0.022125,158.570673,158.570673,0.025,0,1224.78773
0.044275,0.0221375,158.570841,158.570841,0.025,0,1225.42401
0.0443,0.02215,158.570954,158.570954,0.05,0,1226.24678
0.044325,0.0221625,158.57102,158.57102,0.025,0,1230.23667
0.04435,0.022175,158.571219,158.571219,0.025,0,1230.80403
0.044375,0.0221875,158.571289,158.571289,0.025,0,1231.538
0.0444,0.0222,158.571354,158.571354,0.025,0,1232.33827
0.044425,0.0222125,158.571519,158.571519,0.025,0,1233.0686
0.04445,0.022225,158.571669,158.571669,0.05,0,1234.19844
0.044475,0.0222375,158.571619,158.571619,0.025,0,1238.51306
0.0445,0.02225,158.571847,158.571847,0.025,0,1239.54936
0.044525,0.0222625,158.571853,158.571853,0.025,0,1240.33141
0.04455,0.022275,158.572113,158.572113,0.025,0,1241.18763
0.044575,0.0222875,158.572142,158.572142,0.025,0,1242.34467
0.0446,0.0223,158.572259,158.572259,0.05,0,1242.89025
0.044625,0.0223125,158.572308,158.572308,0.025,0,1245.87786
0.04465,0.022325,158.572516,158.572516,0.025,0,1246.43087
0.044675,0.0223375,158.572584,158.572584,0.025,0,1247.19218
0.0447,0.02235,158.572783,158.572783,0.025,0,1247.6915
0.044725,0.0223625,158.572745,158.572745,0.025,0,1248.30751
0.04475,0.022375,158.57292,158.57292,0.05,0,1248.84723
0.044775,0.0223875,158.573039,158.573039,0.025,0,1251.82292
0.0448,0.0224,158.57323,158.57323,0.025,0,1252.37285
0.044825,0.0224125,158.573258,158.573258,0.025,0,1252.95319
0.04485,0.022425,158.57346,158.57346,0.025,0,1253.5716
0.044875,0.0224375,158.573519,158.573519,0.025,0,1254.16765
0.0449,0.02245,158.573628,158.573628,0.05,0,1254.78432
0.044925,0.0224625,158.573738,158.573738,0.025,0,1257.58301
0.04495,0.022475,158.57386,158.57386,0.025,0,1258.14031
0.044975,0.0224875,158.573967,158.573967,0.025,0,1258.98095
0.045,0.0225,158.574124,158.574124,0.025,0,1259.77214
0.045025,0.0225125,158.574201,158.574201,0.025,0,1260.3121
0.04505,0.022525,158.574297,158.574297,0.05,0,1260.91402
0.045075,0.0225375,158.574362,158.574362,0.025,0,1263.96836
0.0451,0.02255,158.57451,158.57451,0.025,0,1264.56306
0.045125,0.0225625,158.574666,158.574666,0.025,0,1265.11212
0.04515,0.022575,158.574694,158.574694,0.025,0,1265.62497
0.045175,0.0225875,158.574803,158.574803,0.025,0,1266.20416
0.0452,0.0226,158.574965,158.574965,0.05,0,1266.75411
0.045225,0.0226125,158.575022,158.575022,0.025,0,1269.58194
0.04525,0.022625,158.575168,158.575168,0.025,0,1270.15528
0.045275,0.0226375,158.575244,158.575244,0.025,0,1270.67649
0.0453,0.02265,158.575348,158.575348,0.025,0,1271.27308
0.045325,0.0226625,158.575458,158.575458,0.025,0,1271.89317
0.04535,0.022675,158.575505,158.575505,0.05,0,1272.38738
0.045375,0.0226875,158.575755,158.575755,0.025,0,1275.25776
0.0454,0.0227,158.575706,158.575706,0.025,0,1275.84818
0.045425,0.0227125,158.575892,158.575892,0.025,0,1276.27882
0.04545,0.022725,158.57605,158.57605,0.025,0,1276.82577
0.045475,0.0227375,158.576048,158.576048,0.025,0,1277.43919
0.0455,0.02275,158.57627,158.57627,0.05,0,1277.94241
0.045525,0.0227625,158.576363,158.576363,0.025,0,1280.90773
0.04555,0.022775,158.576361,158.576361,0.025,0,1281.48616
0.045575,0.0227875,158.57654,158.57654,0.025,0,1281.99218
0.0456,0.0228,158.57675,158.57675,0.025,0,1282.51408
0.045625,0.0228125,158.57676,158.57676,0.025,0,1283.06443
0.04565,0.022825,158.576909,158.576909,0.05,0,1283.56635
0.045675,0.0228375,158.577011,158.577011,0.025,0,1286.54932
0.0457,0.02285,158.57718,158.57718,0.025,0,1287.13813
0.045725,0.0228625,158.577267,158.577267,0.025,0,1287.69223
0.04575,0.022875,158.577297,158.577297,0.025,0,1288.28193
0.045775,0.0228875,158.577402,158.577402,0.025,0,1288.79347
0.0458,0.0229,158.577501,158.577501,0.05,0,1289.29664
0.045825,0.0229125,158.577618,158.577618,0.025,0,1292.28995
0.04585,0.022925,158.577776,158.577776,0.025,0,1292.8335
0.045875,0.0229375,158.577767,158.577767,0.025,0,1293.43105
0.0459,0.02295,158.577897,158.577897,0.025,0,1293.98141
0.045925,0.0229625,158.578083,158.578083,0.025,0,1294.53271
0.04595,0.022975,158.578454,158.578454,0.05,0,1295.05675
0.045975,0.0229875,158.578255,158.578255,0.025,0,1297.82259
0.046,0.023,158.578459,158.578459,0.025,0,1298.3712
0.046025,0.0230125,158.578467,158.578467,0.025,0,1299.01155
0.04605,0.023025,158.578516,158.578516,0.025,0,1299.56693
0.046075,0.0230375,158.578681,158.578681,0.025,0,1300.176
0.0461,0.02305,158.578823,158.578823,0.05,0,1300.79037
0.046125,0.0230625,158.578891,158.578891,0.025,0,1303.63953
0.04615,0.023075,158.579035,158.579035,0.025,0,1304.18222
0.046175,0.0230875,158.579182,158.579182,0.025,0,1304.7626
0.0462,0.0231,158.579298,158.579298,0.025,0,1305.33638
0.046225,0.0231125,158.579432,158.579432,0.025,0,1305.79779
0.04625,0.023125,158.579471,158.579471,0.05,0,1306.30942
0.046275,0.0231375,158.579599,158.579599,0.025,0,1309.15472
0.0463,0.02315,158.57955,158.57955,0.025,0,1309.72428
0.046325,0.0231625,158.579714,158.579714,0.025,0,1310.26615
0.04635,0.023175,158.579774,158.579774,0.025,0,1310.73551
0.046375,0.0231875,158.579945,158.579945,0.025,0,1311.31037
0.0464,0.0232,158.58009,158.58009,0.05,0,1311.88974
0.046425,0.0232125,158.580152,158.580152,0.025,0,1314.62428
0.04645,0.023225,158.580367,158.580367,0.025,0,1315.16303
0.046475,0.0232375,158.580476,158.580476,0.025,0,1315.6218
0.0465,0.02325,158.580387,158.580387,0.025,0,1316.18152
0.046525,0.0232625,158.580618,158.580618,0.025,0,1316.80257
0.04655,0.023275,158.580791,158.580791,0.05,0,1317.33979
0.046575,0.0232875,158.58082,158.58082,0.025,0,1320.09848
0.0466,0.0233,158.580935,158.580935,0.025,0,1320.65686
0.046625,0.0233125,158.581103,158.581103,0.025,0,1321.15321
0.04665,0.023325,158.581204,158.581204,0.025,0,1321.67371
0.046675,0.0233375,158.581245,158.581245,0.025,0,1322.25233
0.0467,0.02335,158.581385,158.581385,0.05,0,1322.84535
0.046725,0.0233625,158.581442,158.581442,0.025,0,1325.71026
0.04675,0.023375,158.581545,158.581545,0.025,0,1326.27972
0.046775,0.0233875,158.581686,158.581686,0.025,0,1326.86063
0.0468,0.0234,158.581761,158.581761,0.025,0,1327.41757
0.046825,0.0234125,158.581926,158.581926,0.025,0,1327.92595
0.04685,0.023425,158.581968,158.581968,0.05,0,1328.50515
0.046875,0.0234375,158.582012,158.582012,0.025,0,1331.16031
0.0469,0.02345,158.582157,158.582157,0.025,0,1331.66648
0.046925,0.0234625,158.582335,158.582335,0.025,0,1332.14545
0.04695,0.023475,158.582379,158.582379,0.025,0,1332.63533
0.046975,0.0234875,158.582518,158.582518,0.025,0,1333.21867
0.047,0.0235,158.582596,158.582596,0.05,0,1333.74863
0.047025,0.0235125,158.582672,158.582672,0.025,0,1336.52428
0.04705,0.023525,158.582848,158.582848,0.025,0,1337.10831
0.047075,0.0235375,158.582918,158.582918,0.025,0,1337.68346
0.0471,0.02355,158.583005,158.583005,0.025,0,1338.1701
0.047125,0.0235625,158.582977,158.582977,0.025,0,1338.72848
0.04715,0.023575,158.583233,158.583233,0.05,0,1339.28838
0.047175,0.0235875,158.583378,158.583378,0.025,0,1342.26869
0.0472,0.0236,158.583386,158.583386,0.025,0,1342.79621
0.047225,0.0236125,158.583748,158.583748,0.025,0,1343.35562
0.04725,0.023625,158.583984,158.583984,0.025,0,1343.90373
0.047275,0.0236375,158.583717,158.583717,0.025,0,1344.3789
0.0473,0.02365,158.5838,158.5838,0.05,0,1344.94717
0.047325,0.0236625,158.583908,158.583908,0.025,0,1347.83962
0.04735,0.023675,158.584005,158.584005,0.025,0,1348.37081
0.047375,0.0236875,158.584166,158.584166,0.025,0,1348.86601
0.0474,0.0237,158.584196,158.584196,0.025,0,1349.33436
0.047425,0.0237125,158.584303,158.584303,0.025,0,1349.79799
0.04745,0.023725,158.584509,158.584509,0.05,0,1350.28371
0.047475,0.0237375,158.584387,158.584387,0.025,0,1353.07503
0.0475,0.02375,158.584606,158.584606,0.025,0,1353.654
0.047525,0.0237625,158.584794,158.584794,0.025,0,1354.22298
0.04755,0.023775,158.584807,158.584807,0.025,0,1354.78581
0.047575,0.0237875,158.585213,158.585213,0.025,0,1355.28216
0.0476,0.0238,158.585047,158.585047,0.05,0,1355.78487
0.047625,0.0238125,158.585101,158.585101,0.025,0,1358.46909
0.04765,0.023825,158.585217,158.585217,0.025,0,1358.99884
0.047675,0.0238375,158.585318,158.585318,0.025,0,1359.55402
0.0477,0.02385,158.585443,158.585443,0.025,0,1360.09458
0.047725,0.0238625,158.585567,158.585567,0.025,0,1360.68002
0.04775,0.023875,158.585644,158.585644,0.05,0,1361.2799
0.047775,0.0238875,158.585718,158.585718,0.025,0,1363.97251
0.0478,0.0239,158.5858,158.5858,0.025,0,1364.52311
0.047825,0.0239125,158.585902,158.585902,0.025,0,1365.00752
0.04785,0.023925,158.586001,158.586001,0.025,0,1365.60609
0.047875,0.0239375,158.586116,158.586116,0.025,0,1366.18173
0.0479,0.02395,158.586216,158.586216,0.05,0,1366.65249
0.047925,0.0239625,158.586261,158.586261,0.025,0,1369.61603
0.04795,0.023975,158.586404,158.586404,0.025,0,1370.19584
0.047975,0.0239875,158.586579,158.586579,0.025,0,1370.70506
