s_m,R_kN,q_kPa,ds_mm,relaxed,wall_s
0.1199,1785.06837,1785.06837,0.25,0,1411.67858
0.12015,1788.61988,1788.61988,0.25,0,1413.01553
0.1204,1792.17065,1792.17065,0.25,0,1414.16892
0.12065,1795.72069,1795.72069,0.25,0,1415.07971
0.1209,1799.27004,1799.27004,0.5,0,1416.66671
0.12115,1802.81849,1802.81849,0.25,0,1436.87074
0.1214,1806.36623,1806.36623,0.25,0,1438.03539
0.12165,1809.91325,1809.91325,0.25,0,1439.04318
0.1219,1813.45961,1813.45961,0.25,0,1440.1212
0.12215,1817.00516,1817.00516,0.25,0,1441.11273
0.1224,1820.55006,1820.55006,0.5,0,1442.36648
0.12265,1824.09426,1824.09426,0.25,0,1464.67795
0.1229,1827.63777,1827.63777,0.25,0,1465.72748
0.12315,1831.18058,1831.18058,0.25,0,1466.81554
0.1234,1834.72082,1834.72082,0.25,0,1467.81374
0.12365,1838.26225,1838.26225,0.25,0,1468.89257
0.1239,1841.79924,1841.79924,0.5,0,1470.54091
0.12415,1845.33921,1845.33921,0.25,0,1490.11559
0.1244,1848.86375,1848.86375,0.25,0,1491.32247
0.12465,1852.38629,1852.38629,0.25,0,1492.57434
0.1249,1855.90972,1855.90972,0.25,0,1493.69917
0.12515,1859.43086,1859.43086,0.25,0,1495.31232
0.1254,1862.96811,1862.96811,0.5,0,1496.39865
0.12565,1866.48796,1866.48796,0.25,0,1517.60082
0.1259,1870.02397,1870.02397,0.25,0,1518.76343
0.12615,1873.52952,1873.52952,0.25,0,1520.67637
0.1264,1877.06078,1877.06078,0.25,0,1521.82013
0.12665,1880.59501,1880.59501,0.25,0,1523.03823
0.1269,1884.09891,1884.09891,0.5,0,1525.31161
0.12715,1887.63012,1887.63012,0.25,0,1544.20874
0.1274,1891.14763,1891.14763,0.25,0,1545.82725
0.12765,1894.67764,1894.67764,0.25,0,1547.16249
0.1279,1898.19398,1898.19398,0.25,0,1548.38252
0.12815,1901.70765,1901.70765,0.25,0,1549.55524
0.1284,1905.23588,1905.23588,0.5,0,1550.80863
0.12865,1908.7503,1908.7503,0.25,0,1571.77358
0.1289,1912.27913,1912.27913,0.25,0,1573.04124
0.12915,1915.77702,1915.77702,0.25,0,1575.14246
0.1294,1919.28752,1919.28752,0.25,0,1576.69255
0.12965,1922.8126,1922.8126,0.25,0,1578.16912
0.1299,1926.32388,1926.32388,0.5,0,1579.38413
0.13015,1929.83243,1929.83243,0.25,0,1597.30759
0.1304,1933.35765,1933.35765,0.25,0,1598.18308
0.13065,1936.85058,1936.85058,0.25,0,1600.14305
0.1309,1940.37483,1940.37483,0.25,0,1601.3516
0.13115,1943.85336,1943.85336,0.25,0,1602.97046
0.1314,1947.37271,1947.37271,0.5,0,1603.97076
0.13165,1950.89521,1950.89521,0.25,0,1621.12775
0.1319,1954.40143,1954.40143,0.25,0,1622.49479
0.13215,1957.90724,1957.90724,0.25,0,1624.77034
0.1324,1961.41012,1961.41012,0.25,0,1626.175
0.13265,1964.92778,1964.92778,0.25,0,1627.25593
0.1329,1968.43117,1968.43117,0.5,0,1629.09718
0.13315,1971.93144,1971.93144,0.25,0,1649.31212
0.1334,1975.44819,1975.44819,0.25,0,1650.83597
0.13365,1978.94825,1978.94825,0.25,0,1652.4252
0.1339,1982.44637,1982.44637,0.25,0,1653.76854
0.13415,1985.94538,1985.94538,0.25,0,1655.24672
0.1344,1989.39157,1989.39157,0.5,0,1656.95261
0.13465,1992.90629,1992.90629,0.25,0,1676.92367
0.1349,1996.41664,1996.41664,0.25,0,1677.83993
0.13515,1999.92474,1999.92474,0.25,0,1678.92162
0.1354,2003.40018,2003.40018,0.25,0,1680.49565
0.13565,2006.87112,2006.87112,0.25,0,1682.94471
0.1359,2010.37749,2010.37749,0.5,0,1683.91846
0.13615,2013.84785,2013.84785,0.25,0,1703.79493
0.1364,2017.35292,2017.35292,0.25,0,1704.82109
0.13665,2020.83869,2020.83869,0.25,0,1706.04225
0.1369,2024.34226,2024.34226,0.25,0,1707.21521
0.13715,2027.81254,2027.81254,0.25,0,1708.79649
0.1374,2031.31017,2031.31017,0.5,0,1710.02241
0.13765,2034.81054,2034.81054,0.25,0,1730.31583
0.1379,2038.27589,2038.27589,0.25,0,1732.09096
0.13815,2041.74999,2041.74999,0.25,0,1733.3893
0.1384,2045.2302,2045.2302,0.25,0,1734.75802
0.13865,2048.72857,2048.72857,0.25,0,1736.87707
0.1389,2052.19293,2052.19293,0.5,0,1738.74591
0.13915,2055.66097,2055.66097,0.25,0,1759.34631
0.1394,2059.15343,2059.15343,0.25,0,1760.44307
0.13965,2062.64434,2062.64434,0.25,0,1761.73426
0.1399,2066.13639,2066.13639,0.25,0,1762.75675
0.14015,2069.59489,2069.59489,0.25,0,1763.97851
0.1404,2073.08338,2073.08338,0.5,0,1765.43539
0.14065,2076.51893,2076.51893,0.25,0,1787.72438
0.1409,2080.00868,2080.00868,0.25,0,1788.69961
0.14115,2083.48092,2083.48092,0.25,0,1789.73541
0.1414,2086.93581,2086.93581,0.25,0,1791.44003
0.14165,2090.38404,2090.38404,0.25,0,1793.08017
0.1419,2093.87135,2093.87135,0.5,0,1794.08264
0.14215,2097.35564,2097.35564,0.25,0,1813.19376
0.1424,2100.79029,2100.79029,0.25,0,1814.95028
0.14265,2104.23011,2104.23011,0.25,0,1816.8302
0.1429,2107.71323,2107.71323,0.25,0,1817.96127
0.14315,2111.19517,2111.19517,0.25,0,1818.99029
0.1434,2114.67806,2114.67806,0.5,0,1820.48489
0.14365,2118.12596,2118.12596,0.25,0,1839.70366
0.1439,2121.58799,2121.58799,0.25,0,1841.18029
0.14415,2125.06876,2125.06876,0.25,0,1841.90051
0.1444,2128.48691,2128.48691,0.25,0,1843.91948
0.14465,2131.96662,2131.96662,0.25,0,1844.85924
0.1449,2135.42807,2135.42807,0.5,0,1846.32877
0.14515,2138.90375,2138.90375,0.25,0,1862.43401
0.1454,2142.36338,2142.36338,0.25,0,1863.5768
0.14565,2145.83727,2145.83727,0.25,0,1864.2919
0.1459,2149.25344,2149.25344,0.25,0,1865.45741
0.14615,2152.71157,2152.71157,0.25,0,1866.66266
0.1464,2156.18575,2156.18575,0.5,0,1867.70394
0.14665,2159.36173,2159.36173,0.25,0,1890.8547
0.1469,2162.8401,2162.8401,0.25,0,1891.89403
0.14715,2166.3162,2166.3162,0.25,0,1892.54954
0.1474,2169.79099,2169.79099,0.25,0,1894.35317
0.14765,2173.26444,2173.26444,0.25,0,1895.26932
0.1479,2176.73666,2176.73666,0.5,0,1896.20119
0.14815,2180.20595,2180.20595,0.25,0,1912.24542
0.1484,2183.65723,2183.65723,0.25,0,1913.57925
0.14865,2187.10652,2187.10652,0.25,0,1915.0214
0.1489,2190.5728,2190.5728,0.25,0,1915.99147
0.14915,2194.02141,2194.02141,0.25,0,1917.31458
0.1494,2197.46882,2197.46882,0.5,0,1918.52923
0.14965,2200.91682,2200.91682,0.25,0,1936.81678
0.1499,2204.36133,2204.36133,0.25,0,1937.95789
0.15015,2207.82306,2207.82306,0.25,0,1938.76077
0.1504,2211.26745,2211.26745,0.25,0,1940.15691
0.15065,2214.72725,2214.72725,0.25,0,1941.03498
0.1509,2218.17025,2218.17025,0.5,0,1941.86045
0.15115,2221.61203,2221.61203,0.25,0,1961.98057
0.1514,2225.05184,2225.05184,0.25,0,1962.96523
0.15165,2228.49208,2228.49208,0.25,0,1964.26132
0.1519,2231.94769,2231.94769,0.25,0,1965.34666
0.15215,2235.38665,2235.38665,0.25,0,1966.19242
0.1524,2238.84029,2238.84029,0.5,0,1967.18192
0.15265,2242.27742,2242.27742,0.25,0,1983.96933
0.1529,2245.59777,2245.59777,0.25,1,2000.79833
0.15315,2249.05226,2249.05226,0.25,0,2001.55125
0.1534,2252.50591,2252.50591,0.25,0,2002.52221
0.15365,2255.95829,2255.95829,0.25,0,2003.77427
0.1539,2259.37358,2259.37358,0.5,0,2005.08445
0.15415,2262.80438,2262.80438,0.25,0,2021.13519
0.1544,2266.25447,2266.25447,0.25,0,2022.31884
0.15465,2269.68335,2269.68335,0.25,0,2023.54865
0.1549,2273.13149,2273.13149,0.25,0,2024.37166
0.15515,2276.50314,2276.50314,0.25,1,2035.62994
0.1554,2279.93273,2279.93273,0.5,0,2040.008
0.15565,2283.379,2283.379,0.25,0,2057.59616
0.155775,2285.10173,2285.10173,0.125,0,2073.60014
0.1559,2286.82419,2286.82419,0.125,0,2074.89844
0.156025,2288.54637,2288.54637,0.125,0,2075.66877
0.15615,2290.26829,2290.26829,0.125,0,2076.71558
0.156275,2291.98992,2291.98992,0.125,0,2077.50038
0.1564,2293.7113,2293.7113,0.25,0,2078.50934
0.156525,2295.4324,2295.4324,0.125,0,2095.16499
0.15665,2297.15324,2297.15324,0.125,0,2096.38942
0.156775,2298.87382,2298.87382,0.125,0,2097.28936
0.1569,2300.59414,2300.59414,0.125,0,2098.08059
0.157025,2302.31421,2302.31421,0.125,0,2098.89311
0.15715,2304.03401,2304.03401,0.25,0,2099.85376
0.157275,2305.75357,2305.75357,0.125,0,2118.61343
0.1574,2307.47287,2307.47287,0.125,0,2119.73666
0.157525,2309.19193,2309.19193,0.125,0,2120.61639
0.15765,2310.9107,2310.9107,0.125,0,2121.63392
0.157775,2312.62921,2312.62921,0.125,0,2123.26016
0.1579,2314.33896,2314.33896,0.25,0,2124.4989
0.15815,2317.29479,2317.29479,0.25,1,2139.05622
0.1584,2320.73385,2320.73385,0.25,0,2140.02194
0.15865,2324.17471,2324.17471,0.25,0,2140.95522
0.1589,2327.61375,2327.61375,0.25,0,2141.73634
0.15915,2331.05075,2331.05075,0.25,0,2142.50255
0.1594,2334.46811,2334.46811,0.5,0,2143.74898
0.15965,2337.86441,2337.86441,0.25,0,2162.31939
0.1599,2341.27799,2341.27799,0.25,0,2163.49069
0.16015,2344.71036,2344.71036,0.25,0,2164.361
0.1604,2348.12281,2348.12281,0.25,0,2165.45671
0.16065,2351.55281,2351.55281,0.25,0,2166.57083
0.1609,2354.95611,2354.95611,0.5,0,2167.81578
0.16115,2358.36345,2358.36345,0.25,0,2186.01915
0.1614,2361.78981,2361.78981,0.25,0,2186.97166
0.16165,2365.19765,2365.19765,0.25,0,2188.22081
0.1619,2368.58459,2368.58459,0.25,0,2192.62584
0.16215,2372.00811,2372.00811,0.25,0,2193.75764
0.1624,2375.41289,2375.41289,0.5,0,2194.52709
0.16265,2378.83402,2378.83402,0.25,0,2210.77425
0.1629,2382.23754,2382.23754,0.25,1,2223.90697
0.163025,2383.94794,2383.94794,0.125,0,2244.32435
0.16315,2385.65842,2385.65842,0.125,0,2245.12137
0.163275,2387.3686,2387.3686,0.125,0,2246.16419
0.1634,2389.07849,2389.07849,0.125,0,2247.69177
0.163525,2390.78809,2390.78809,0.125,0,2248.65489
0.16365,2392.4974,2392.4974,0.25,0,2249.71556
0.163775,2394.20643,2394.20643,0.125,0,2268.77183
0.1639,2395.91516,2395.91516,0.125,0,2269.82061
0.164025,2397.62362,2397.62362,0.125,0,2271.61226
0.16415,2399.3318,2399.3318,0.125,0,2272.64241
0.164275,2401.03971,2401.03971,0.125,0,2273.6473
0.1644,2402.74735,2402.74735,0.25,0,2274.70493
0.164525,2404.45469,2404.45469,0.125,0,2297.36629
0.16465,2406.16178,2406.16178,0.125,0,2298.90713
0.164775,2407.86859,2407.86859,0.125,0,2300.23558
0.1649,2409.57514,2409.57514,0.125,0,2301.63637
0.165025,2411.28138,2411.28138,0.125,0,2302.52799
0.16515,2412.97686,2412.97686,0.25,0,2303.85159
0.165275,2414.6827,2414.6827,0.125,0,2322.48003
0.1654,2416.38697,2416.38697,0.125,0,2323.56811
0.165525,2418.08302,2418.08302,0.125,0,2325.52535
0.16565,2419.77774,2419.77774,0.125,0,2326.76007
0.165775,2421.48132,2421.48132,0.125,0,2327.80097
0.1659,2423.17684,2423.17684,0.25,0,2329.27491
0.166025,2424.88119,2424.88119,0.125,0,2349.42277
0.16615,2426.575,2426.575,0.125,0,2350.38333
0.166275,2428.2695,2428.2695,0.125,0,2351.71303
0.1664,2429.96282,2429.96282,0.125,0,2354.55004
0.166525,2431.66632,2431.66632,0.125,0,2355.61524
0.16665,2433.36892,2433.36892,0.25,1,2367.85128
0.1669,2436.61118,2436.61118,0.25,1,2381.59681
0.167025,2438.31671,2438.31671,0.125,0,2401.23898
0.16715,2440.01994,2440.01994,0.125,0,2402.31764
0.167275,2441.72282,2441.72282,0.125,0,2403.97387
0.1674,2443.42536,2443.42536,0.125,0,2405.08779
0.167525,2445.12755,2445.12755,0.125,0,2406.03135
0.16765,2446.82942,2446.82942,0.25,0,2407.22512
0.167775,2448.52119,2448.52119,0.125,0,2427.24412
0.1679,2450.21205,2450.21205,0.125,0,2428.36521
0.168025,2451.90353,2451.90353,0.125,0,2430.37366
0.16815,2453.60337,2453.60337,0.125,0,2431.51694
0.168275,2455.29447,2455.29447,0.125,0,2432.73415
0.1684,2456.97576,2456.97576,0.25,0,2434.91879
0.168525,2458.67477,2458.67477,0.125,0,2455.92194
0.16865,2460.3734,2460.3734,0.125,0,2457.10086
0.168775,2462.07295,2462.07295,0.125,0,2458.63811
0.1689,2463.75334,2463.75334,0.125,0,2460.60166
0.169025,2465.44166,2465.44166,0.125,0,2462.56028
0.16915,2467.13936,2467.13936,0.25,0,2464.19814
0.169275,2468.83795,2468.83795,0.125,0,2482.84671
0.1694,2470.51731,2470.51731,0.125,0,2485.08816
0.169525,2472.20581,2472.20581,0.125,0,2486.42432
0.16965,2473.90146,2473.90146,0.125,0,2488.52797
0.169775,2475.59907,2475.59907,0.125,0,2489.55037
0.1699,2477.28672,2477.28672,0.25,0,2491.03993
0.170025,2478.97337,2478.97337,0.125,0,2509.83642
0.17015,2480.66896,2480.66896,0.125,0,2512.90138
0.170275,2482.36602,2482.36602,0.125,0,2513.75161
0.1704,2484.04272,2484.04272,0.125,0,2515.24627
0.170525,2485.7293,2485.7293,0.125,0,2516.80522
0.17065,2487.41467,2487.41467,0.25,0,2517.94515
0.170775,2489.10049,2489.10049,0.125,0,2536.3277
0.1709,2490.79501,2490.79501,0.125,0,2538.10076
0.171025,2492.48038,2492.48038,0.125,0,2539.54778
0.17115,2494.16594,2494.16594,0.125,0,2541.08974
0.171275,2495.84982,2495.84982,0.125,0,2542.35653
0.1714,2497.5431,2497.5431,0.25,0,2543.75484
0.171525,2499.23728,2499.23728,0.125,0,2562.30837
0.17165,2500.92152,2500.92152,0.125,0,2563.40144
0.171775,2502.60458,2502.60458,0.125,0,2564.4121
0.1719,2504.29664,2504.29664,0.125,0,2565.86379
0.172025,2505.98971,2505.98971,0.125,0,2566.99502
0.17215,2507.66351,2507.66351,0.25,0,2568.06066
0.172275,2509.34646,2509.34646,0.125,0,2587.59753
0.1724,2511.02288,2511.02288,0.125,0,2590.35279
0.172525,2512.71395,2512.71395,0.125,0,2591.74062
0.17265,2514.40588,2514.40588,0.125,0,2592.95644
0.172775,2516.08791,2516.08791,0.125,0,2594.65452
0.1729,2517.76859,2517.76859,0.25,0,2596.06368
0.173025,2519.44991,2519.44991,0.125,0,2616.64057
0.17315,2521.13985,2521.13985,0.125,0,2617.80752
0.173275,2522.8212,2522.8212,0.125,0,2618.86085
0.1734,2524.47981,2524.47981,0.125,0,2621.35416
0.173525,2526.16898,2526.16898,0.125,0,2622.3919
0.17365,2527.84899,2527.84899,0.25,0,2623.84715
0.173775,2529.53786,2529.53786,0.125,0,2641.96107
0.1739,2531.21336,2531.21336,0.125,0,2643.13126
0.174025,2532.88079,2532.88079,0.125,0,2644.35849
0.17415,2534.54601,2534.54601,0.125,0,2646.08814
0.174275,2536.23392,2536.23392,0.125,0,2647.2452
0.1744,2537.9227,2537.9227,0.25,0,2648.31558
0.174525,2539.60113,2539.60113,0.125,0,2667.31688
0.17465,2541.27817,2541.27817,0.125,0,2669.76876
0.174775,2542.94947,2542.94947,0.125,0,2671.40378
0.1749,2544.63744,2544.63744,0.125,0,2672.11457
0.175025,2546.31392,2546.31392,0.125,0,2673.03691
0.17515,2547.97855,2547.97855,0.25,0,2674.55469
0.175275,2549.6487,2549.6487,0.125,0,2692.00529
0.1754,2551.33464,2551.33464,0.125,0,2692.80853
0.175525,2553.01096,2553.01096,0.125,0,2694.46024
0.17565,2554.68638,2554.68638,0.125,0,2695.41174
0.175775,2556.35577,2556.35577,0.125,0,2696.45048
0.1759,2558.04266,2558.04266,0.25,0,2696.87042
0.176025,2559.71611,2559.71611,0.125,0,2714.87717
0.17615,2561.39119,2561.39119,0.125,0,2716.12878
0.176275,2563.06509,2563.06509,0.125,0,2717.34341
0.1764,2564.75001,2564.75001,0.125,0,2718.27198
0.176525,2566.41399,2566.41399,0.125,0,2719.4807
0.17665,2568.09729,2568.09729,0.25,0,2720.34047
0.176775,2569.77996,2569.77996,0.125,0,2734.837
0.1769,2571.43988,2571.43988,0.125,0,2736.60309
0.177025,2573.07047,2573.07047,0.125,0,2738.4721
0.17715,2574.75281,2574.75281,0.125,0,2739.52401
0.177275,2576.43633,2576.43633,0.125,0,2740.84314
0.1774,2578.11945,2578.11945,0.25,0,2741.54632
0.177525,2579.79169,2579.79169,0.125,0,2755.53942
0.17765,2581.45731,2581.45731,0.125,0,2760.89803
0.177775,2583.12804,2583.12804,0.125,0,2762.11812
0.1779,2584.80984,2584.80984,0.125,0,2762.84753
0.178025,2586.49123,2586.49123,0.125,0,2763.72582
0.17815,2588.15193,2588.15193,0.25,0,2764.9817
0.178275,2589.81227,2589.81227,0.125,0,2783.46671
0.1784,2591.4904,2591.4904,0.125,0,2784.6668
0.178525,2593.17066,2593.17066,0.125,0,2785.8793
0.17865,2594.73022,2594.73022,0.125,1,2799.04277
0.178775,2596.40999,2596.40999,0.125,0,2800.21605
0.1789,2598.09061,2598.09061,0.25,0,2801.08781
0.179025,2599.77073,2599.77073,0.125,0,2816.90858
0.17915,2601.45037,2601.45037,0.125,0,2817.79056
0.179275,2603.12955,2603.12955,0.125,0,2818.67337
0.1794,2604.80828,2604.80828,0.125,0,2819.51922
0.179525,2606.47668,2606.47668,0.125,0,2820.76099
0.17965,2608.14446,2608.14446,0.25,0,2821.64973
0.179775,2609.82192,2609.82192,0.125,0,2840.10724
0.1799,2611.47206,2611.47206,0.125,0,2841.75561
0.180025,2613.12144,2613.12144,0.125,0,2843.6437
0.18015,2614.79856,2614.79856,0.125,0,2844.54792
0.180275,2616.45425,2616.45425,0.125,0,2846.76727
0.1804,2618.12797,2618.12797,0.25,0,2847.77463
0.180525,2619.8041,2619.8041,0.125,0,2863.84175
0.18065,2621.45208,2621.45208,0.125,1,2875.45686
0.180775,2623.125,2623.125,0.125,0,2876.36107
0.1809,2624.79008,2624.79008,0.125,0,2877.12418
0.181025,2626.4648,2626.4648,0.125,0,2878.16149
0.18115,2628.10398,2628.10398,0.25,1,2888.95453
0.181275,2629.77814,2629.77814,0.125,0,2909.4316
0.1814,2631.42359,2631.42359,0.125,0,2911.48014
0.181525,2633.07776,2633.07776,0.125,0,2913.35472
0.18165,2634.75191,2634.75191,0.125,0,2914.88709
0.181775,2636.42418,2636.42418,0.125,0,2915.98963
0.1819,2638.08669,2638.08669,0.25,0,2917.12087
0.182025,2639.74736,2639.74736,0.125,1,2950.44098
0.18215,2641.41943,2641.41943,0.125,0,2951.54041
0.182275,2643.0797,2643.0797,0.125,0,2953.55063
0.1824,2644.7513,2644.7513,0.125,0,2954.55989
0.182525,2646.40138,2646.40138,0.125,0,2956.41947
0.1825875,2647.23716,2647.23716,0.0625,0,2975.15247
0.18265,2648.0727,2648.0727,0.0625,0,2976.57997
0.1827125,2648.90813,2648.90813,0.0625,0,2977.84877
0.182775,2649.74345,2649.74345,0.0625,0,2979.21815
0.1828375,2650.57867,2650.57867,0.0625,0,2980.29581
0.1829,2651.41378,2651.41378,0.125,0,2981.37654
0.1829625,2652.2488,2652.2488,0.0625,0,3001.374
0.183025,2653.08371,2653.08371,0.0625,0,3002.40721
0.1830875,2653.91862,2653.91862,0.0625,0,3003.42024
0.18315,2654.75323,2654.75323,0.0625,0,3005.03496
0.1832125,2655.58785,2655.58785,0.0625,0,3006.15425
0.183275,2656.42237,2656.42237,0.125,0,3007.16899
0.1833375,2657.25691,2657.25691,0.0625,0,3026.15336
0.1834,2658.09112,2658.09112,0.0625,0,3028.01861
0.1834625,2658.92535,2658.92535,0.0625,0,3029.10292
0.183525,2659.75949,2659.75949,0.0625,0,3030.55387
0.1835875,2660.59354,2660.59354,0.0625,0,3031.58132
0.18365,2661.4259,2661.4259,0.125,0,3033.32629
0.1837125,2662.25976,2662.25976,0.0625,0,3050.96545
0.183775,2663.09269,2663.09269,0.0625,0,3051.90781
0.1838375,2663.92554,2663.92554,0.0625,0,3052.96871
0.1839,2664.75913,2664.75913,0.0625,0,3054.58737
0.1839625,2665.58758,2665.58758,0.0625,0,3055.64168
0.184025,2666.41112,2666.41112,0.125,0,3057.06654
0.1840875,2667.23866,2667.23866,0.0625,0,3073.32957
0.18415,2668.07131,2668.07131,0.0625,0,3074.15589
0.1842125,2668.90456,2668.90456,0.0625,0,3074.87757
0.184275,2669.73275,2669.73275,0.0625,0,3077.31971
0.1843375,2670.5599,2670.5599,0.0625,0,3078.06829
0.1844,2671.39235,2671.39235,0.125,0,3079.84185
0.1844625,2672.22507,2672.22507,0.0625,0,3096.9067
0.184525,2673.04785,2673.04785,0.0625,0,3098.29195
0.1845875,2673.87488,2673.87488,0.0625,0,3099.19368
0.18465,2674.70678,2674.70678,0.0625,0,3100.61068
0.1847125,2675.53941,2675.53941,0.0625,0,3101.56076
0.184775,2676.36178,2676.36178,0.125,0,3102.40707
0.1849,2677.89885,2677.89885,0.125,1,3115.46513
0.1849625,2678.7303,2678.7303,0.0625,0,3132.51155
0.185025,2679.56343,2679.56343,0.0625,0,3133.5434
0.1850875,2680.3964,2680.3964,0.0625,0,3134.56308
0.18515,2681.22922,2681.22922,0.0625,0,3135.53484
0.1852125,2682.06188,2682.06188,0.0625,0,3136.47431
0.185275,2682.89438,2682.89438,0.125,0,3137.95494
0.1853375,2683.72675,2683.72675,0.0625,0,3153.44302
0.1854,2684.55898,2684.55898,0.0625,0,3154.1886
0.1854625,2685.39107,2685.39107,0.0625,0,3155.19105
0.185525,2686.22303,2686.22303,0.0625,0,3156.26139
0.1855875,2687.04957,2687.04957,0.0625,0,3157.46646
0.18565,2687.88075,2687.88075,0.125,0,3158.31604
0.1857125,2688.70728,2688.70728,0.0625,0,3174.76864
0.185775,2689.53358,2689.53358,0.0625,0,3175.92775
0.1858375,2690.35936,2690.35936,0.0625,0,3177.29572
0.1859,2691.19068,2691.19068,0.0625,0,3178.58215
0.1859625,2692.02196,2692.02196,0.0625,0,3179.37726
0.186025,2692.8428,2692.8428,0.125,0,3183.0983
0.1860875,2693.66355,2693.66355,0.0625,0,3199.82815
0.18615,2694.4932,2694.4932,0.0625,0,3200.63495
0.1862125,2695.32418,2695.32418,0.0625,0,3202.29959
0.186275,2696.15505,2696.15505,0.0625,0,3203.07119
0.1863375,2696.97529,2696.97529,0.0625,0,3203.84561
0.1864,2697.80014,2697.80014,0.125,0,3208.62173
0.1864625,2698.63022,2698.63022,0.0625,0,3223.89932
0.186525,2699.46065,2699.46065,0.0625,0,3224.61804
0.1865875,2700.286,2700.286,0.0625,0,3225.66933
0.18665,2701.1059,2701.1059,0.0625,0,3227.45183
0.1867125,2701.93472,2701.93472,0.0625,0,3228.90456
0.186775,2702.76492,2702.76492,0.125,0,3229.7123
0.1868375,2703.58438,2703.58438,0.0625,0,3246.15911
0.1869,2704.4054,2704.4054,0.0625,0,3247.92331
0.1869625,2705.23544,2705.23544,0.0625,0,3248.95835
0.187025,2706.06461,2706.06461,0.0625,0,3249.95752
0.1870875,2706.88602,2706.88602,0.0625,0,3251.06348
0.18715,2707.71595,2707.71595,0.125,0,3253.45429
0.1872125,2708.53478,2708.53478,0.0625,0,3269.62509
0.187275,2709.35493,2709.35493,0.0625,0,3270.74985
0.1873375,2710.18389,2710.18389,0.0625,0,3271.63601
0.1874,2711.00804,2711.00804,0.0625,0,3272.97948
0.1874625,2711.83226,2711.83226,0.0625,0,3274.27919
0.187525,2712.6555,2712.6555,0.125,0,3275.49116
0.1875875,2713.48418,2713.48418,0.0625,0,3291.61402
0.18765,2714.31334,2714.31334,0.0625,0,3292.37273
0.1877125,2715.12485,2715.12485,0.0625,0,3293.90451
0.187775,2715.95326,2715.95326,0.0625,0,3294.72574
0.1878375,2716.77669,2716.77669,0.0625,0,3296.05099
0.1879,2717.60507,2717.60507,0.125,0,3296.85141
0.1879625,2718.42867,2718.42867,0.0625,0,3313.95163
0.188025,2719.2428,2719.2428,0.0625,0,3315.60971
0.1880875,2720.07178,2720.07178,0.0625,0,3316.45786
0.18815,2720.87974,2720.87974,0.0625,0,3325.26417
0.1882125,2721.70763,2721.70763,0.0625,0,3325.93155
0.188275,2722.53625,2722.53625,0.125,0,3326.6713
0.1883375,2723.35537,2723.35537,0.0625,0,3342.34473
0.1884,2724.17834,2724.17834,0.0625,0,3343.45676
0.1884625,2725.00116,2725.00116,0.0625,0,3344.67572
0.188525,2725.8196,2725.8196,0.0625,0,3346.12031
0.1885875,2726.64711,2726.64711,0.0625,0,3347.04193
0.18865,2727.46966,2727.46966,0.125,0,3348.1034
0.1887125,2728.29207,2728.29207,0.0625,0,3366.21878
0.188775,2729.11867,2729.11867,0.0625,0,3367.05311
0.1888375,2729.94647,2729.94647,0.0625,0,3367.93191
0.1889,2730.76095,2730.76095,0.0625,0,3369.45449
0.1889625,2731.57324,2731.57324,0.0625,0,3370.97365
0.189025,2732.38503,2732.38503,0.125,0,3371.78612
0.1890875,2733.21221,2733.21221,0.0625,0,3387.59719
0.18915,2734.03991,2734.03991,0.0625,0,3388.31132
0.1892125,2734.86733,2734.86733,0.0625,0,3389.11211
0.189275,2735.68331,2735.68331,0.0625,0,3390.56415
0.1893375,2736.50457,2736.50457,0.0625,0,3391.58358
0.1894,2737.331,2737.331,0.125,0,3392.70632
0.1894625,2738.15804,2738.15804,0.0625,0,3409.49415
0.189525,2738.97387,2738.97387,0.0625,0,3410.46213
0.1895875,2739.8017,2739.8017,0.0625,1,3420.31931
0.18965,2740.5745,2740.5745,0.0625,0,3422.58701
0.1897125,2741.40165,2741.40165,0.0625,0,3423.46507
0.189775,2742.22868,2742.22868,0.125,0,3424.17884
0.1898375,2743.05552,2743.05552,0.0625,0,3440.09341
0.1899,2743.87247,2743.87247,0.0625,0,3441.76519
0.1899625,2744.69918,2744.69918,0.0625,0,3442.98347
0.190025,2745.52493,2745.52493,0.0625,0,3444.09496
0.1900875,2746.34591,2746.34591,0.0625,0,3444.99889
0.19015,2747.16637,2747.16637,0.125,0,3446.48596
0.1902125,2747.98688,2747.98688,0.0625,0,3466.24753
0.190275,2748.80751,2748.80751,0.0625,0,3467.6224
0.1903375,2749.62318,2749.62318,0.0625,0,3468.75309
0.1904,2750.44924,2750.44924,0.0625,0,3469.59009
0.1904625,2751.25987,2751.25987,0.0625,0,3470.57282
0.190525,2752.08506,2752.08506,0.125,0,3471.7653
0.1905875,2752.90496,2752.90496,0.0625,0,3488.95579
0.19065,2753.71287,2753.71287,0.0625,0,3490.33534
0.1907125,2754.53856,2754.53856,0.0625,0,3491.1887
0.190775,2755.35829,2755.35829,0.0625,0,3492.49136
0.1908375,2756.18376,2756.18376,0.0625,0,3493.69696
0.1909,2756.96884,2756.96884,0.125,0,3495.83724
0.1909625,2757.79425,2757.79425,0.0625,0,3514.02607
0.191025,2758.61383,2758.61383,0.0625,0,3515.25027
0.1910875,2759.43842,2759.43842,0.0625,0,3516.65746
0.19115,2760.26347,2760.26347,0.0625,0,3517.65029
