s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.01628,0.00814,176.773377,0.04,0,66.7690742
0.01632,0.00816,177.037131,0.04,1,68.143436
0.01634,0.00817,177.158247,0.02,0,70.2963471
0.01636,0.00818,177.286543,0.02,0,70.6142163
0.01638,0.00819,177.41457,0.02,0,70.9523153
0.0164,0.0082,177.542629,0.02,0,71.2895999
0.01642,0.00821,177.670693,0.02,0,71.6278822
0.01644,0.00822,177.798644,0.04,0,71.9682493
0.01646,0.00823,177.926304,0.02,0,74.1451547
0.01648,0.00824,178.053703,0.02,0,74.4707808
0.0165,0.00825,178.180959,0.02,0,74.8083923
0.01652,0.00826,178.308165,0.02,0,75.0780964
0.01654,0.00827,178.435367,0.02,0,75.3077433
0.01656,0.00828,178.562552,0.04,0,75.5355721
0.0166,0.0083,178.810716,0.04,1,76.5303268
0.01664,0.00832,179.089539,0.04,0,77.027988
0.01668,0.00834,179.342571,0.04,0,77.5084383
0.01672,0.00836,179.592236,0.04,0,77.9983892
0.01676,0.00838,179.844387,0.04,0,78.4845543
0.0168,0.0084,180.093812,0.08,0,78.9653795
0.01688,0.00844,180.5943,0.08,0,79.4695177
0.01696,0.00848,181.091955,0.08,0,79.9702513
0.01704,0.00852,181.587206,0.08,0,80.4705815
0.01712,0.00856,182.080784,0.08,0,80.9781985
0.0172,0.0086,182.573275,0.08,0,81.5090561
0.01728,0.00864,183.061272,0.16,0,82.0107057
0.01744,0.00872,184.020808,0.16,0,82.5639544
0.0176,0.0088,184.960382,0.16,0,83.1233869
0.01776,0.00888,185.895121,0.16,0,83.6752019
0.01792,0.00896,186.803375,0.16,0,84.2446103
0.01808,0.00904,187.701547,0.16,0,84.80899
0.01824,0.00912,188.5863,0.32,0,85.3567247
0.0184,0.0092,189.451635,0.16,0,87.1658182
0.01856,0.00928,190.291745,0.16,0,87.73316
0.01872,0.00936,191.143738,0.16,1,88.6805487
0.0188,0.0094,191.514876,0.08,0,90.4622407
0.01888,0.00944,191.913793,0.08,0,91.0371544
0.01896,0.00948,192.310255,0.08,0,91.6805623
