step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
203,0.00406,0.00270666667,57.2714,0.02,0,6,6,0,0,0,3656,0,452742,0,0,0,41.9
204,0.00408,0.00272,57.527,0.02,0,6,6,0,0,0,3680,0,454986,0,0,0,42.1
205,0.0041,0.00273333333,57.7831,0.02,0,6,6,0,0,0,3704,0,457230,0,0,0,42.3
206,0.00412,0.00274666667,58.0389,0.02,0,6,6,0,0,0,3728,0,459474,0,0,0,42.5
207,0.00414,0.00276,58.2955,0.02,0,6,6,0,0,0,3756,0,461718,0,0,0,42.7
208,0.00416,0.00277333333,58.5501,0.02,0,6,6,0,0,0,3780,0,463962,0,0,0,42.9
209,0.00418,0.00278666667,58.8069,0.02,0,6,6,0,0,0,3804,0,466206,0,0,0,43.1
210,0.0042,0.0028,59.062,0.02,0,6,6,0,0,0,3828,0,468450,0,0,0,43.3
211,0.00422,0.00281333333,59.3183,0.02,0,6,6,0,0,0,3852,0,470694,0,0,0,43.5
212,0.00424,0.00282666667,59.5731,0.02,0,6,6,0,0,0,3876,0,472938,0,0,0,43.7
213,0.00426,0.00284,59.8293,0.02,0,6,6,0,0,0,3900,0,475182,0,0,0,43.9
214,0.00428,0.00285333333,60.084,0.02,0,6,6,0,0,0,3924,0,477426,0,0,0,44.1
215,0.0043,0.00286666667,60.3393,0.02,0,6,6,0,0,0,3948,0,479670,0,0,0,44.3
216,0.00432,0.00288,60.5944,0.02,0,6,6,0,0,0,3972,0,481914,0,0,0,44.5
217,0.00434,0.00289333333,60.8498,0.02,0,6,6,0,0,0,3996,0,484158,0,0,0,44.7
218,0.00436,0.00290666667,61.1054,0.02,0,6,6,0,0,0,4020,0,486402,0,0,0,44.9
219,0.00438,0.00292,61.3609,0.02,0,6,6,0,0,0,4044,0,488646,0,0,0,45.1
220,0.0044,0.00293333333,61.6173,0.02,0,6,6,0,0,0,4068,0,490891,0,0,0,45.3
221,0.00442,0.00294666667,61.8715,0.02,0,6,6,0,0,0,4092,0,493136,0,0,0,45.5
222,0.00444,0.00296,62.1274,0.02,0,6,6,0,0,0,4116,0,495381,0,0,0,45.7
223,0.00446,0.00297333333,62.3806,0.02,0,6,6,0,0,0,4140,0,497625,0,0,0,45.9
224,0.00448,0.00298666667,62.6372,0.02,0,6,6,0,0,0,4164,0,499869,0,0,0,46.1
225,0.0045,0.003,62.8916,0.02,0,6,6,0,0,0,4188,0,502115,0,0,0,46.3
226,0.00452,0.00301333333,63.1479,0.02,0,6,6,0,0,0,4212,0,504361,0,0,0,46.4
227,0.00454,0.00302666667,63.4048,0.02,0,6,6,0,0,0,4236,0,506606,0,0,0,46.6
228,0.00456,0.00304,63.6578,0.02,0,6,6,0,0,0,4260,0,508850,0,0,0,46.8
229,0.00458,0.00305333333,63.918,0.02,0,6,6,0,0,0,4284,0,511094,0,0,0,47.1
230,0.0046,0.00306666667,64.1679,0.02,0,6,6,0,0,0,4308,0,513340,0,0,0,47.3
231,0.00462,0.00308,64.4263,0.02,0,6,6,0,0,0,4332,0,515585,0,0,0,47.5
232,0.00464,0.00309333333,64.6768,0.02,0,6,6,0,0,0,4356,0,517831,0,0,0,47.8
233,0.00466,0.00310666667,64.9329,0.02,0,6,6,0,0,0,4380,0,520076,0,0,0,48.0
234,0.00468,0.00312,65.1875,0.02,0,6,6,0,0,0,4404,0,522322,0,0,0,48.3
235,0.0047,0.00313333333,65.4417,0.02,0,6,6,0,0,0,4428,0,524568,0,0,0,48.5
236,0.00472,0.00314666667,65.6966,0.02,0,6,6,0,0,0,4452,0,526814,0,0,0,48.7
237,0.00474,0.00316,65.9495,0.02,0,6,6,0,0,0,4476,0,529062,0,0,0,48.9
238,0.00476,0.00317333333,66.2032,0.02,0,6,6,0,0,0,4500,0,531310,0,0,0,49.1
239,0.00478,0.00318666667,66.458,0.02,0,6,6,0,0,0,4528,0,533558,0,0,0,49.3
240,0.0048,0.0032,66.711,0.02,0,6,6,0,0,0,4556,0,535806,0,0,0,49.5
241,0.00482,0.00321333333,66.9659,0.02,0,6,6,0,0,0,4584,0,538054,0,0,0,49.6
242,0.00484,0.00322666667,67.2174,0.02,0,6,6,0,0,0,4612,0,540302,0,0,0,49.8
243,0.00486,0.00324,67.4721,0.02,0,6,6,0,0,0,4640,0,542550,0,0,0,50.0
244,0.00488,0.00325333333,67.7243,0.02,0,6,6,0,0,0,4668,0,544798,0,0,0,50.2
245,0.0049,0.00326666667,67.977,0.02,0,6,6,0,0,0,4700,0,547046,0,0,0,50.4
246,0.00492,0.00328,68.2288,0.02,0,6,6,0,0,0,4732,0,549294,0,0,0,50.6
247,0.00494,0.00329333333,68.4806,0.02,0,6,6,0,0,0,4764,0,551542,0,0,0,50.8
248,0.00496,0.00330666667,68.7339,0.02,0,6,6,0,0,0,4797,0,553790,0,0,0,51.0
249,0.00498,0.00332,68.9869,0.02,0,6,6,0,0,0,4829,0,556038,0,0,0,51.2
250,0.005,0.00333333333,69.241,0.02,0,6,6,0,0,0,4861,0,558286,0,0,0,51.4
251,0.00502,0.00334666667,69.4937,0.02,0,6,6,0,0,0,4893,0,560534,0,0,0,51.6
252,0.00504,0.00336,69.7474,0.02,0,6,6,0,0,0,4925,0,562782,0,0,0,51.8
253,0.00506,0.00337333333,69.9996,0.02,0,6,6,0,0,0,4957,0,565030,0,0,0,52.0
254,0.00508,0.00338666667,70.2504,0.02,0,6,6,0,0,0,4989,0,567278,0,0,0,52.2
255,0.0051,0.0034,70.506,0.02,0,6,6,0,0,0,5021,0,569526,0,0,0,52.4
256,0.00512,0.00341333333,70.7566,0.02,0,6,6,0,0,0,5053,0,571774,0,0,0,52.6
257,0.00514,0.00342666667,71.0096,0.02,0,6,6,0,0,0,5085,0,574022,0,0,0,52.8
258,0.00516,0.00344,71.2616,0.02,0,6,6,0,0,0,5117,0,576270,0,0,0,53.0
259,0.00518,0.00345333333,71.5153,0.02,0,6,6,0,0,0,5149,0,578518,0,0,0,53.2
260,0.0052,0.00346666667,71.7686,0.02,0,6,6,0,0,0,5181,0,580766,0,0,0,53.4
