step,s_m,s_over_B,q_kPa,ds_mm,relaxed,ref_total,ref_control,ref_companion,ref_sign,g_floor,g_guard,g_hold,g_rev,g_trial,g_flip,g_backoff,wall_s
216,0.00432,0.00288,60.5957,0.02,0,0,0,0,0,0,3969,0,0,0,0,0,19.4
217,0.00434,0.00289333333,60.8517,0.02,0,0,0,0,0,0,3993,0,0,0,0,0,19.5
218,0.00436,0.00290666667,61.1061,0.02,0,0,0,0,0,0,4017,0,0,0,0,0,19.5
219,0.00438,0.00292,61.3622,0.02,0,0,0,0,0,0,4041,0,0,0,0,0,19.6
220,0.0044,0.00293333333,61.6174,0.02,0,0,0,0,0,0,4065,0,0,0,0,0,19.7
221,0.00442,0.00294666667,61.8732,0.02,0,0,0,0,0,0,4089,0,0,0,0,0,19.8
222,0.00444,0.00296,62.129,0.02,0,0,0,0,0,0,4113,0,0,0,0,0,19.9
223,0.00446,0.00297333333,62.3826,0.02,0,0,0,0,0,0,4137,0,0,0,0,0,19.9
224,0.00448,0.00298666667,62.6375,0.02,0,0,0,0,0,0,4161,0,0,0,0,0,20.0
225,0.0045,0.003,62.893,0.02,0,0,0,0,0,0,4185,0,0,0,0,0,20.1
226,0.00452,0.00301333333,63.1457,0.02,0,0,0,0,0,0,4209,0,0,0,0,0,20.2
227,0.00454,0.00302666667,63.4022,0.02,0,0,0,0,0,0,4233,0,0,0,0,0,20.3
228,0.00456,0.00304,63.6566,0.02,0,0,0,0,0,0,4257,0,0,0,0,0,20.4
229,0.00458,0.00305333333,63.912,0.02,0,0,0,0,0,0,4281,0,0,0,0,0,20.5
230,0.0046,0.00306666667,64.1668,0.02,0,0,0,0,0,0,4305,0,0,0,0,0,20.5
231,0.00462,0.00308,64.4226,0.02,0,0,0,0,0,0,4329,0,0,0,0,0,20.6
232,0.00464,0.00309333333,64.6754,0.02,0,0,0,0,0,0,4353,0,0,0,0,0,20.7
233,0.00466,0.00310666667,64.9316,0.02,0,0,0,0,0,0,4377,0,0,0,0,0,20.8
234,0.00468,0.00312,65.1865,0.02,0,0,0,0,0,0,4401,0,0,0,0,0,20.9
235,0.0047,0.00313333333,65.4408,0.02,0,0,0,0,0,0,4425,0,0,0,0,0,21.0
236,0.00472,0.00314666667,65.6959,0.02,0,0,0,0,0,0,4449,0,0,0,0,0,21.1
237,0.00474,0.00316,65.9509,0.02,0,0,0,0,0,0,4473,0,0,0,0,0,21.1
238,0.00476,0.00317333333,66.2033,0.02,0,0,0,0,0,0,4497,0,0,0,0,0,21.2
239,0.00478,0.00318666667,66.458,0.02,0,0,0,0,0,0,4525,0,0,0,0,0,21.3
240,0.0048,0.0032,66.7095,0.02,0,0,0,0,0,0,4553,0,0,0,0,0,21.4
241,0.00482,0.00321333333,66.9651,0.02,0,0,0,0,0,0,4581,0,0,0,0,0,21.5
242,0.00484,0.00322666667,67.216,0.02,0,0,0,0,0,0,4609,0,0,0,0,0,21.6
243,0.00486,0.00324,67.4713,0.02,0,0,0,0,0,0,4637,0,0,0,0,0,21.7
244,0.00488,0.00325333333,67.7247,0.02,0,0,0,0,0,0,4665,0,0,0,0,0,21.7
245,0.0049,0.00326666667,67.9773,0.02,0,0,0,0,0,0,4697,0,0,0,0,0,21.8
246,0.00492,0.00328,68.2299,0.02,0,0,0,0,0,0,4729,0,0,0,0,0,21.9
247,0.00494,0.00329333333,68.4826,0.02,0,0,0,0,0,0,4761,0,0,0,0,0,22.0
248,0.00496,0.00330666667,68.7356,0.02,0,0,0,0,0,0,4794,0,0,0,0,0,22.1
249,0.00498,0.00332,68.9888,0.02,0,0,0,0,0,0,4826,0,0,0,0,0,22.2
250,0.005,0.00333333333,69.2412,0.02,0,0,0,0,0,0,4858,0,0,0,0,0,22.3
251,0.00502,0.00334666667,69.4934,0.02,0,0,0,0,0,0,4890,0,0,0,0,0,22.3
252,0.00504,0.00336,69.7464,0.02,0,0,0,0,0,0,4922,0,0,0,0,0,22.4
253,0.00506,0.00337333333,69.9996,0.02,0,0,0,0,0,0,4954,0,0,0,0,0,22.5
254,0.00508,0.00338666667,70.2528,0.02,0,0,0,0,0,0,4986,0,0,0,0,0,22.6
255,0.0051,0.0034,70.5051,0.02,0,0,0,0,0,0,5018,0,0,0,0,0,22.7
256,0.00512,0.00341333333,70.7589,0.02,0,0,0,0,0,0,5050,0,0,0,0,0,22.8
257,0.00514,0.00342666667,71.0113,0.02,0,0,0,0,0,0,5082,0,0,0,0,0,22.8
258,0.00516,0.00344,71.2635,0.02,0,0,0,0,0,0,5114,0,0,0,0,0,22.9
259,0.00518,0.00345333333,71.5167,0.02,0,0,0,0,0,0,5146,0,0,0,0,0,23.0
260,0.0052,0.00346666667,71.7692,0.02,0,0,0,0,0,0,5178,0,0,0,0,0,23.1
261,0.00522,0.00348,72.0232,0.02,0,0,0,0,0,0,5212,0,0,0,0,0,23.2
262,0.00524,0.00349333333,72.2767,0.02,0,0,0,0,0,0,5246,0,0,0,0,0,23.3
263,0.00526,0.00350666667,72.5288,0.02,0,0,0,0,0,0,5280,0,0,0,0,0,23.4
